Datos Medidos,Datos Predichos
36.99999999999999,38.223526
36.0,37.934868
36.99999999999999,37.389896
36.0,37.731876
38.0,37.279415
36.0,38.187397
38.0,37.402966
35.00000000000001,38.250496
39.00000000000001,36.924572
38.0,38.621048
39.00000000000001,38.532593
36.99999999999999,39.120087
36.0,38.282734
36.0,37.564407
38.0,37.29889
36.99999999999999,38.179245
36.99999999999999,37.907005
38.0,37.882717
39.00000000000001,38.374844
36.0,39.0285
36.99999999999999,37.730568
39.00000000000001,37.89965
38.0,38.886017
36.99999999999999,38.67097
36.0,38.165855
38.0,37.50341
38.0,38.284348
35.00000000000001,38.46776
36.0,37.047783
38.0,37.148407
36.0,38.09663
39.00000000000001,37.36148
38.0,38.725075
39.00000000000001,38.58798
39.00000000000001,39.141594
40.99999999999999,39.31047
39.00000000000001,40.547363
40.0,39.665188
40.0,40.044136
40.99999999999999,40.101288
38.0,40.703125
39.00000000000001,39.145226
38.0,39.330853
38.0,38.847237
39.00000000000001,38.744907
38.0,39.219784
38.0,38.848633
39.00000000000001,38.775852
39.00000000000001,39.250305
36.0,39.383667
36.99999999999999,37.915104
38.0,38.00474
36.0,38.443733
34.0,37.541203
39.00000000000001,36.2845
38.0,38.397564
40.99999999999999,38.422565
42.0,40.157192
48.99999999999999,41.30021
60.99999999999999,46.082012
57.99999999999999,54.85936
61.99999999999999,53.976273
54.0,55.360622
52.99999999999999,49.026817
48.0,46.90555
40.99999999999999,43.877457
38.0,40.32793
44.99999999999999,38.684616
52.0,42.55136
43.00000000000001,48.42163
40.0,44.004974
39.00000000000001,41.625717
44.0,40.45156
40.99999999999999,42.882217
39.00000000000001,41.800327
39.00000000000001,40.54621
39.00000000000001,40.158348
39.00000000000001,39.951866
39.00000000000001,39.84085
40.0,39.775578
39.00000000000001,40.280087
39.00000000000001,39.85279
39.00000000000001,39.75424
40.99999999999999,39.692825
40.99999999999999,40.73928
40.99999999999999,41.016624
39.00000000000001,41.154022
42.0,40.135002
39.00000000000001,41.494286
40.0,40.14464
39.00000000000001,40.383553
39.00000000000001,39.84353
40.99999999999999,39.698296
39.00000000000001,40.694378
39.00000000000001,39.893764
40.99999999999999,39.731113
40.99999999999999,40.707123
39.00000000000001,40.983273
39.00000000000001,40.017403
39.00000000000001,39.774002
40.0,39.649868
40.0,40.122578
40.0,40.24865
39.00000000000001,40.316036
39.00000000000001,39.820404
40.0,39.684784
42.0,40.141068
40.0,41.420822
40.0,40.53661
40.0,40.394566
40.99999999999999,40.345734
40.0,40.901234
44.99999999999999,40.46688
38.0,43.52061
36.99999999999999,39.80161
36.99999999999999,38.543373
72.0,38.107304
36.99999999999999,60.76743
36.99999999999999,42.108223
39.00000000000001,37.822643
39.00000000000001,37.92421
38.0,38.292236
38.0,38.22264
39.00000000000001,38.438587
36.99999999999999,39.138977
39.00000000000001,38.334614
36.99999999999999,39.233887
40.99999999999999,38.384888
40.0,40.309044
39.00000000000001,40.27109
39.00000000000001,39.83978
40.0,39.722816
40.99999999999999,40.18186
39.00000000000001,40.83035
39.00000000000001,39.96093
40.99999999999999,39.754456
67.0,40.704197
39.00000000000001,58.370415
39.00000000000001,42.971443
36.99999999999999,39.18044
71.0,37.34602
36.99999999999999,59.32572
38.0,41.277378
36.99999999999999,38.45816
40.0,37.285103
40.99999999999999,38.924465
39.00000000000001,40.144524
38.0,39.65206
39.00000000000001,39.144608
40.0,39.556618
38.0,40.18026
40.0,39.289577
38.0,40.149193
38.0,39.250923
39.00000000000001,39.033356
40.99999999999999,39.44249
39.00000000000001,40.593464
39.00000000000001,39.86653
39.00000000000001,39.732445
40.0,39.651695
36.99999999999999,40.138695
43.00000000000001,38.67685
36.99999999999999,41.595436
35.00000000000001,38.908844
36.0,37.301563
40.0,37.251102
40.0,39.221653
39.00000000000001,39.78211
42.0,39.556545
40.0,41.233955
42.0,40.45372
39.00000000000001,41.52647
40.0,39.96473
39.00000000000001,40.181522
39.00000000000001,39.692802
40.99999999999999,39.591633
40.0,40.617775
42.0,40.35112
40.99999999999999,41.537495
40.0,41.166893
42.0,40.45824
40.99999999999999,41.488556
40.99999999999999,41.097874
40.0,41.02371
40.99999999999999,40.429684
39.00000000000001,40.88845
38.0,39.929794
38.0,39.191837
40.0,38.94476
39.00000000000001,39.879562
39.00000000000001,39.604996
38.0,39.58737
38.0,39.04908
39.00000000000001,38.888973
38.0,39.326893
40.0,38.91252
39.00000000000001,39.86268
42.0,39.589928
60.0,41.26179
61.99999999999999,53.567528
44.0,57.179802
40.0,44.551777
40.0,38.968124
39.00000000000001,38.41754
38.0,38.33661
38.0,38.237152
36.99999999999999,38.473095
40.0,38.12497
42.0,39.70899
40.99999999999999,41.22947
43.00000000000001,41.215603
40.0,42.48878
39.00000000000001,41.017815
40.0,40.172543
51.00000000000001,40.41041
39.00000000000001,47.485195
40.99999999999999,41.060062
40.0,40.904633
40.0,40.286835
36.99999999999999,40.24183
40.0,38.67632
40.0,39.885677
39.00000000000001,40.148132
39.00000000000001,39.762352
40.0,39.6841
40.0,40.171947
40.99999999999999,40.29809
40.0,40.89371
38.0,40.539345
39.00000000000001,39.41361
39.00000000000001,39.599792
38.0,39.57121
40.0,39.033455
40.99999999999999,39.932636
39.00000000000001,40.69321
39.00000000000001,39.883053
40.0,39.709568
40.0,40.143944
40.0,40.251842
40.99999999999999,40.310986
40.0,40.9137
36.99999999999999,40.4641
40.0,38.814198
38.0,39.90402
39.00000000000001,39.064453
36.99999999999999,39.408203
36.99999999999999,38.420303
36.0,38.15291
38.0,37.493732
38.0,38.312298
40.0,38.50295
38.0,39.64606
39.00000000000001,38.961227
38.0,39.358326
39.00000000000001,38.919712
38.0,39.32873
38.0,38.902355
38.0,38.79965
38.0,38.74363
39.00000000000001,38.71519
40.99999999999999,39.217266
39.00000000000001,40.457314
40.0,39.689835
39.00000000000001,40.098694
38.0,39.664158
36.99999999999999,39.05412
38.0,38.34392
39.00000000000001,38.613663
39.00000000000001,39.15969
39.00000000000001,39.334225
40.99999999999999,39.42699
40.0,40.578846
38.0,40.29642
39.00000000000001,39.192226
39.00000000000001,39.4165
39.00000000000001,39.434727
39.00000000000001,39.463093
38.0,39.485325
38.0,38.983295
40.0,38.841064
40.0,39.80224
40.0,40.075916
40.0,40.225773
39.00000000000001,40.276142
39.00000000000001,39.738083
39.00000000000001,39.60115
40.0,39.541397
39.00000000000001,40.040024
39.00000000000001,39.66828
40.99999999999999,39.59733
40.0,40.661148
39.00000000000001,40.33881
39.00000000000001,39.75399
40.0,39.60354
40.0,40.0634
40.99999999999999,40.197075
42.0,40.87212
40.99999999999999,41.62202
40.0,41.129528
40.0,40.37125
38.0,40.22019
38.0,39.172653
38.0,38.910282
38.0,38.79391
35.00000000000001,38.74861
38.0,37.175926
38.0,38.2696
40.0,38.483456
38.0,39.641243
39.00000000000001,38.9652
40.99999999999999,39.364883
40.99999999999999,40.534714
40.0,40.883804
40.99999999999999,40.38774
40.0,40.856613
39.00000000000001,40.341324
42.0,39.724724
42.0,41.258736
43.00000000000001,41.62012
44.0,42.3154
44.99999999999999,43.02406
42.0,43.709145
43.00000000000001,41.84534
40.99999999999999,42.019764
39.00000000000001,40.892944
40.0,39.778084
40.99999999999999,40.109024
39.00000000000001,40.754406
38.0,39.937317
40.0,39.243324
39.00000000000001,40.06548
36.99999999999999,39.71873
40.0,38.608486
39.00000000000001,39.851387
40.0,39.59964
40.0,40.12035
40.0,40.260517
39.00000000000001,40.32992
42.0,39.83358
39.00000000000001,41.377205
42.0,39.986233
42.0,41.40355
42.0,41.69307
40.99999999999999,41.74402
42.0,41.10137
40.99999999999999,41.554417
40.99999999999999,41.05155
40.0,40.984787
56.0,40.45762
43.00000000000001,50.802605
51.00000000000001,44.03627
39.00000000000001,47.501156
42.0,40.16685
40.0,40.754025
40.99999999999999,39.999256
40.99999999999999,40.634068
40.0,40.930332
65.0,40.586937
40.0,57.235126
40.0,43.308895
40.99999999999999,40.175705
40.0,40.117916
40.99999999999999,39.85088
39.00000000000001,40.60068
38.0,39.8514
40.0,39.22039
40.0,40.12087
39.00000000000001,40.329525
39.00000000000001,39.892864
40.0,39.784405
40.99999999999999,40.257153
39.00000000000001,40.906456
63.00000000000001,40.030827
40.0,55.671104
39.00000000000001,42.982975
38.0,39.510887
39.00000000000001,38.26436
39.00000000000001,38.71877
40.99999999999999,39.0275
40.0,40.36507
42.0,40.29649
39.00000000000001,41.48218
40.0,40.213398
39.00000000000001,40.4735
43.00000000000001,39.932026
44.99999999999999,42.01431
43.00000000000001,43.867615
42.0,42.904434
40.99999999999999,41.953552
48.99999999999999,41.10122
43.00000000000001,46.18321
38.0,43.186546
40.0,39.603924
40.0,39.937405
40.99999999999999,40.036068
40.99999999999999,40.72646
40.0,40.995583
42.0,40.6103
40.0,41.63532
40.99999999999999,40.784603
40.99999999999999,41.1495
42.0,41.208225
40.0,41.84845
40.0,40.802753
42.0,40.5757
44.0,41.59865
40.99999999999999,43.132404
43.00000000000001,41.522465
44.0,42.35988
44.0,43.10696
43.00000000000001,43.22449
43.00000000000001,42.551086
44.0,42.38735
44.99999999999999,43.006664
44.99999999999999,43.818813
80.0,43.97312
42.0,68.409164
44.0,46.077938
40.99999999999999,41.56809
44.0,39.389
56.0,41.387974
43.00000000000001,50.446056
39.00000000000001,43.885853
40.99999999999999,40.64815
40.0,41.06541
40.99999999999999,40.618088
36.99999999999999,41.170086
60.0,39.10618
39.00000000000001,53.541367
40.99999999999999,41.99023
43.00000000000001,41.178047
39.00000000000001,42.031406
40.99999999999999,40.18166
40.0,40.990566
40.99999999999999,40.61692
42.0,41.135525
42.0,41.8208
40.99999999999999,42.03455
40.99999999999999,41.581127
40.99999999999999,41.468853
40.0,41.401993
44.0,40.8147
42.0,42.992413
40.0,42.19368
39.00000000000001,40.900368
36.99999999999999,40.045433
40.0,38.692802
40.99999999999999,39.900482
38.0,40.69513
38.0,39.371346
38.0,39.06666
36.99999999999999,38.903034
35.00000000000001,38.28924
36.99999999999999,37.039074
38.0,37.69498
36.99999999999999,38.31724
39.00000000000001,37.997196
38.0,39.001
38.0,38.747715
39.00000000000001,38.735905
39.00000000000001,39.24593
36.99999999999999,39.38824
38.0,38.41619
38.0,38.668087
36.99999999999999,38.67634
36.0,38.164925
48.0,37.49962
39.00000000000001,44.32867
39.00000000000001,40.266125
36.99999999999999,39.512745
38.0,38.269154
36.99999999999999,38.48983
36.99999999999999,38.02125
36.99999999999999,37.929874
40.99999999999999,37.895985
40.99999999999999,39.961586
36.99999999999999,40.631557
36.0,38.754486
36.99999999999999,37.777126
38.0,37.90976
40.0,38.391136
40.0,39.568424
40.99999999999999,39.953785
39.00000000000001,40.762573
39.00000000000001,39.805798
39.00000000000001,39.614594
38.0,39.53476
38.0,38.99234
43.00000000000001,38.835335
46.0,41.594795
40.99999999999999,44.210133
39.00000000000001,41.523563
36.99999999999999,39.653538
39.00000000000001,38.248924
59.00000000000001,38.96166
39.00000000000001,51.974007
39.00000000000001,41.685783
40.99999999999999,39.40138
40.99999999999999,39.963444
39.00000000000001,40.333412
36.99999999999999,39.62294
40.0,38.51503
39.00000000000001,39.80316
40.0,39.590263
40.99999999999999,40.140633
40.0,40.826706
40.0,40.52565
40.99999999999999,40.48383
36.0,41.004833
39.00000000000001,38.45185
39.00000000000001,39.331913
40.99999999999999,39.42433
44.99999999999999,40.54081
43.00000000000001,43.472046
44.0,42.765274
47.00000000000001,43.094532
46.0,44.97201
44.99999999999999,44.531628
42.0,43.63164
39.00000000000001,41.549076
42.0,39.675804
42.0,41.020496
48.0,41.48045
44.0,45.722214
44.99999999999999,43.913395
46.0,44.02463
57.99999999999999,44.55259
72.0,52.84027
52.99999999999999,64.1092
65.99999999999999,51.263916
86.00000000000001,57.038128
75.0,72.87766
48.99999999999999,66.32065
43.00000000000001,44.886818
40.0,39.184914
39.00000000000001,38.23312
39.00000000000001,38.657284
40.0,39.411053
40.0,40.508533
40.0,40.91475
38.0,41.081127
39.00000000000001,39.935055
68.0,40.1888
39.00000000000001,60.125923
39.00000000000001,43.134556
38.0,40.30541
38.0,38.93162
38.0,38.712727
40.0,38.742474
40.0,39.95587
38.0,40.306217
40.99999999999999,39.35159
40.99999999999999,40.81322
40.0,41.131355
40.99999999999999,40.72404
39.00000000000001,41.188835
39.00000000000001,40.168724
40.0,39.90706
40.0,40.314217
40.0,40.38963
40.0,40.425438
40.0,40.437634
39.00000000000001,40.438797
38.0,39.89252
36.99999999999999,39.1969
39.00000000000001,38.427097
39.00000000000001,39.231106
38.0,39.39607
38.0,38.950684
36.99999999999999,38.841515
36.99999999999999,38.250935
39.00000000000001,38.069565
38.0,39.031166
38.0,38.758442
36.99999999999999,38.740143
38.0,38.199924
38.0,38.562824
38.0,38.629017
38.0,38.665268
36.99999999999999,38.68215
39.00000000000001,38.16915
40.0,39.05999
35.00000000000001,39.805847
36.0,37.48247
36.0,37.37976
38.0,37.200626
36.0,38.146915
36.99999999999999,37.381042
36.99999999999999,37.73028
36.0,37.79096
36.99999999999999,37.313725
38.0,37.68781
38.0,38.276466
38.0,38.472473
36.99999999999999,38.574245
36.99999999999999,38.114586
36.0,37.986164
38.0,37.408947
36.99999999999999,38.238026
36.99999999999999,37.936703
36.99999999999999,37.8971
39.00000000000001,37.8729
36.0,38.87711
38.0,37.652203
38.0,38.367023
38.0,38.508396
38.0,38.58792
39.00000000000001,38.627777
38.0,39.156456
38.0,38.80977
40.0,38.742626
60.99999999999999,39.744686
36.99999999999999,53.58959
36.99999999999999,40.94478
39.00000000000001,37.97132
39.00000000000001,38.25071
39.00000000000001,38.543175
38.0,38.89173
40.99999999999999,38.645115
39.00000000000001,40.240856
39.00000000000001,39.689568
40.0,39.648167
40.99999999999999,40.140553
39.00000000000001,40.844345
39.00000000000001,39.929928
40.99999999999999,39.725986
40.99999999999999,40.705723
40.0,40.97072
39.00000000000001,40.450905
39.00000000000001,39.814987
40.0,39.63873
40.0,40.089474
36.99999999999999,40.21716
40.0,38.724373
39.00000000000001,39.873856
39.00000000000001,39.589653
42.0,39.569218
39.00000000000001,41.243683
40.99999999999999,39.9027
40.99999999999999,40.762627
43.00000000000001,40.945087
44.99999999999999,42.228252
40.0,43.735382
40.99999999999999,40.805595
39.00000000000001,40.714676
42.0,39.6642
40.99999999999999,41.12823
40.0,40.98169
39.00000000000001,40.5042
40.0,39.89378
42.0,40.247135
40.0,41.45818
39.00000000000001,40.59473
38.0,39.934113
39.00000000000001,39.202652
39.00000000000001,39.484188
39.00000000000001,39.516068
40.0,39.53861
40.0,40.075726
39.00000000000001,40.232006
39.00000000000001,39.78544
38.0,39.670532
36.99999999999999,39.083027
36.99999999999999,38.376358
36.99999999999999,38.12921
38.0,38.002365
38.0,38.459644
36.0,38.5801
36.99999999999999,37.60692
39.00000000000001,37.850983
39.00000000000001,38.891777
39.00000000000001,39.202682
40.99999999999999,39.363995
39.00000000000001,40.54148
36.99999999999999,39.729454
39.00000000000001,38.556725
39.00000000000001,39.22636
38.0,39.350216
36.0,38.909416
39.00000000000001,37.767662
36.99999999999999,38.953453
36.0,38.19112
36.0,37.52157
35.00000000000001,37.284016
39.00000000000001,36.650707
38.0,38.484188
36.99999999999999,38.470566
40.0,38.072643
42.0,39.508488
40.0,41.132133
40.0,40.372486
39.00000000000001,40.190083
40.0,39.573082
38.0,39.975163
40.0,39.072975
36.99999999999999,39.893524
39.00000000000001,38.549427
42.0,39.243256
39.00000000000001,41.062874
36.0,39.795204
38.0,38.049618
38.0,38.549683
40.0,38.595684
46.0,39.67191
44.99999999999999,43.776485
40.0,44.012363
39.00000000000001,40.768047
38.0,39.436337
39.00000000000001,38.67557
39.00000000000001,39.079872
39.00000000000001,39.251785
39.00000000000001,39.383118
39.00000000000001,39.468006
40.0,39.517857
42.0,40.066563
47.00000000000001,41.40085
50.0,44.977108
46.0,47.569935
47.00000000000001,45.02256
42.0,44.73507
39.00000000000001,41.399418
36.99999999999999,39.35112
39.00000000000001,38.058727
39.00000000000001,38.920254
36.99999999999999,39.220676
36.99999999999999,38.361664
47.00000000000001,38.17873
50.0,43.91203
44.99999999999999,47.3902
48.99999999999999,44.630672
61.99999999999999,46.3989
52.0,55.463955
40.99999999999999,49.76776
38.0,40.893295
36.0,38.1487
36.0,36.823357
35.00000000000001,36.780716
35.00000000000001,36.382885
38.0,36.381668
39.00000000000001,38.02572
36.0,39.03182
36.0,37.79707
36.99999999999999,37.51873
35.00000000000001,37.88601
36.99999999999999,36.879528
36.99999999999999,37.656204
36.0,37.79999
36.99999999999999,37.34503
40.0,37.745556
47.00000000000001,39.399242
47.00000000000001,44.271175
47.00000000000001,45.429493
44.0,45.44664
60.99999999999999,43.132908
44.0,53.97061
65.99999999999999,44.389683
40.0,57.224762
40.0,41.733078
40.0,39.215534
38.0,39.044704
39.00000000000001,38.370983
38.0,39.076023
40.0,38.85296
40.0,40.005108
39.00000000000001,40.33737
40.0,39.95243
38.0,40.41028
38.0,39.410343
36.99999999999999,39.14049
36.0,38.448063
36.99999999999999,37.67668
38.0,37.932083
36.99999999999999,38.4674
36.99999999999999,38.086792
38.0,38.008247
38.0,38.487217
40.0,38.60899
40.0,39.72297
38.0,40.05164
40.0,39.165516
38.0,39.99115
38.0,39.121723
36.0,38.914818
36.99999999999999,37.759735
38.0,37.92244
38.0,38.408337
39.00000000000001,38.54869
42.0,39.142452
38.0,41.013832
43.00000000000001,39.26873
40.99999999999999,41.779682
40.99999999999999,41.06487
44.99999999999999,40.90864
38.0,43.361366
39.00000000000001,39.582233
44.99999999999999,39.406345
40.99999999999999,42.869595
42.0,41.23065
46.0,41.54326
51.00000000000001,44.159298
48.0,47.979942
46.0,46.460316
40.0,44.408356
40.99999999999999,40.227448
42.0,40.273426
38.0,41.06014
38.0,39.35305
42.0,39.05861
40.99999999999999,41.08881
39.00000000000001,41.108856
40.0,40.170036
40.0,40.460026
40.0,40.47337
42.0,40.476177
43.00000000000001,41.582073
46.0,42.512012
48.0,44.658783
50.0,46.2579
52.0,47.61208
52.99999999999999,48.839325
52.99999999999999,49.356117
43.00000000000001,49.10723
36.0,42.289677
39.00000000000001,37.59111
39.00000000000001,38.525307
39.00000000000001,38.929928
46.0,39.294003
44.99999999999999,43.483265
40.0,44.189865
38.0,41.49879
39.00000000000001,39.84302
40.0,39.84949
38.0,40.29696
40.99999999999999,39.319664
39.00000000000001,40.70881
38.0,39.940693
40.0,39.259167
38.0,40.10289
38.0,39.201107
39.00000000000001,38.988567
40.99999999999999,39.4057
40.0,40.566048
48.99999999999999,40.3776
48.99999999999999,46.164032
48.99999999999999,47.243095
40.99999999999999,47.05823
43.00000000000001,41.38926
44.0,41.464317
43.00000000000001,42.38365
46.0,42.32028
47.00000000000001,44.481213
46.0,45.634983
42.0,45.05849
36.99999999999999,42.239567
46.0,39.0226
44.0,43.40625
40.0,43.294716
39.00000000000001,41.12659
46.0,40.164364
40.99999999999999,43.99984
42.0,41.7178
39.00000000000001,41.9692
39.00000000000001,40.37694
39.00000000000001,39.98522
42.0,39.795723
51.00000000000001,41.336456
47.00000000000001,47.781757
39.00000000000001,46.252502
44.0,40.51668
42.0,42.292248
51.00000000000001,41.605373
47.00000000000001,47.693302
44.99999999999999,46.108696
47.00000000000001,44.22775
44.99999999999999,45.003395
39.00000000000001,43.890465
38.0,40.309406
39.00000000000001,39.163166
40.0,39.42664
40.0,40.06707
39.00000000000001,40.302517
39.00000000000001,39.885193
40.0,39.795414
39.00000000000001,40.283833
43.00000000000001,39.857006
43.00000000000001,41.966255
46.0,42.576897
64.0,44.741253
42.0,57.423744
50.0,44.195736
47.00000000000001,46.15138
50.0,44.374775
46.0,46.463867
52.0,44.535446
51.00000000000001,48.563206
51.00000000000001,48.700424
48.99999999999999,48.621986
42.0,47.03564
47.00000000000001,42.34051
48.0,44.75466
44.0,46.304832
44.99999999999999,44.233566
44.99999999999999,44.605915
43.00000000000001,44.72531
50.0,43.539528
47.00000000000001,48.041004
50.0,46.600506
52.0,48.199894
51.00000000000001,49.613605
42.0,48.834087
56.0,42.44697
50.0,51.066498
52.99999999999999,48.406654
54.0,50.06591
47.00000000000001,50.922665
44.0,46.025505
44.99999999999999,43.461872
36.99999999999999,43.968082
