Datos Medidos,Datos Predichos
40.0,40.666666666666664
38.0,40.2
40.0,39.4
38.0,39.0
38.0,39.06666666666667
39.0,39.0
41.0,39.4
39.0,39.266666666666666
39.0,39.53333333333333
39.0,39.266666666666666
40.0,39.4
37.0,39.46666666666667
43.0,39.46666666666667
37.0,39.6
35.0,39.53333333333333
36.0,39.8
40.0,39.13333333333333
40.0,39.4
39.0,39.46666666666667
42.0,39.0
40.0,38.8
42.0,39.06666666666667
39.0,38.93333333333333
40.0,38.666666666666664
39.0,38.6
39.0,38.46666666666667
41.0,38.86666666666667
40.0,40.0
42.0,39.333333333333336
41.0,39.46666666666667
40.0,39.266666666666666
42.0,39.8
41.0,39.6
41.0,39.666666666666664
40.0,40.06666666666667
41.0,39.86666666666667
39.0,39.666666666666664
38.0,40.13333333333333
38.0,40.06666666666667
40.0,40.13333333333333
39.0,40.733333333333334
39.0,41.266666666666666
38.0,39.86666666666667
38.0,39.666666666666664
39.0,39.333333333333336
38.0,38.86666666666667
40.0,39.46666666666667
39.0,39.46666666666667
42.0,39.0
60.0,38.6
62.0,53.13333333333333
44.0,57.2
40.0,41.2
40.0,40.666666666666664
39.0,39.93333333333333
38.0,39.86666666666667
38.0,39.333333333333336
37.0,39.333333333333336
40.0,40.0
42.0,40.0
41.0,39.46666666666667
43.0,39.266666666666666
40.0,38.733333333333334
39.0,38.8
40.0,38.666666666666664
51.0,39.53333333333333
39.0,40.93333333333334
41.0,38.8
40.0,38.8
40.0,38.86666666666667
37.0,38.6
40.0,38.733333333333334
40.0,39.2
39.0,38.8
39.0,39.06666666666667
40.0,39.13333333333333
40.0,39.06666666666667
41.0,39.46666666666667
40.0,39.86666666666667
38.0,38.86666666666667
39.0,38.93333333333333
39.0,39.0
38.0,38.53333333333333
40.0,38.333333333333336
41.0,39.266666666666666
39.0,39.2
39.0,38.86666666666667
40.0,39.13333333333333
40.0,38.93333333333333
40.0,39.2
41.0,39.266666666666666
40.0,38.93333333333333
37.0,39.0
40.0,38.6
38.0,38.86666666666667
39.0,37.93333333333333
37.0,38.266666666666666
37.0,38.46666666666667
36.0,37.93333333333333
38.0,38.13333333333333
38.0,38.06666666666667
40.0,38.2
38.0,38.4
39.0,36.6
38.0,38.13333333333333
39.0,37.86666666666667
38.0,38.4
38.0,38.4
38.0,39.6
38.0,39.13333333333333
39.0,39.266666666666666
41.0,38.86666666666667
39.0,39.8
40.0,39.13333333333333
39.0,39.06666666666667
38.0,39.13333333333333
37.0,38.53333333333333
38.0,38.4
39.0,38.46666666666667
39.0,39.53333333333333
39.0,38.4
41.0,38.6
40.0,39.06666666666667
38.0,39.13333333333333
39.0,38.733333333333334
39.0,38.4
39.0,37.93333333333333
39.0,38.6
38.0,38.733333333333334
38.0,38.733333333333334
40.0,38.53333333333333
40.0,39.333333333333336
40.0,39.46666666666667
40.0,39.266666666666666
39.0,39.2
39.0,39.06666666666667
39.0,38.93333333333333
40.0,38.8
39.0,38.666666666666664
39.0,38.93333333333333
41.0,38.6
40.0,39.2
39.0,39.13333333333333
39.0,38.666666666666664
40.0,38.733333333333334
40.0,39.06666666666667
41.0,39.266666666666666
42.0,39.13333333333333
41.0,39.4
40.0,39.53333333333333
40.0,39.666666666666664
38.0,39.8
38.0,39.93333333333333
38.0,39.8
38.0,39.266666666666666
35.0,38.4
38.0,38.733333333333334
38.0,38.733333333333334
40.0,38.333333333333336
38.0,38.733333333333334
39.0,39.333333333333336
41.0,39.2
41.0,40.733333333333334
40.0,39.4
41.0,39.53333333333333
40.0,40.266666666666666
39.0,39.06666666666667
42.0,38.8
42.0,39.86666666666667
43.0,39.93333333333333
44.0,40.6
45.0,41.666666666666664
42.0,40.86666666666667
43.0,40.266666666666666
41.0,39.8
39.0,39.266666666666666
40.0,39.53333333333333
41.0,39.2
39.0,38.733333333333334
38.0,38.666666666666664
40.0,39.6
39.0,38.8
37.0,39.0
40.0,39.333333333333336
39.0,39.13333333333333
40.0,39.13333333333333
40.0,39.8
40.0,39.4
39.0,39.6
42.0,40.0
39.0,40.266666666666666
42.0,40.46666666666667
42.0,40.666666666666664
42.0,41.666666666666664
41.0,41.4
42.0,40.93333333333333
41.0,40.86666666666667
41.0,40.666666666666664
40.0,40.46666666666667
56.0,39.86666666666667
43.0,47.266666666666666
51.0,41.4
39.0,41.8
42.0,40.266666666666666
40.0,40.266666666666666
41.0,40.86666666666667
41.0,40.93333333333333
40.0,41.0
65.0,41.666666666666664
40.0,55.8
40.0,42.46666666666667
41.0,41.93333333333334
40.0,42.2
41.0,41.46666666666667
39.0,41.6
38.0,41.13333333333333
40.0,40.6
40.0,40.53333333333333
39.0,40.4
39.0,40.46666666666667
40.0,40.2
41.0,40.06666666666667
39.0,40.2
63.0,39.666666666666664
40.0,50.733333333333334
39.0,41.53333333333333
38.0,41.13333333333333
39.0,40.86666666666667
39.0,40.266666666666666
41.0,40.4
40.0,40.06666666666667
42.0,39.93333333333333
39.0,39.93333333333333
40.0,39.8
39.0,39.2
43.0,39.6
45.0,39.266666666666666
43.0,40.06666666666667
42.0,41.6
41.0,40.733333333333334
49.0,40.333333333333336
43.0,41.266666666666666
38.0,42.0
40.0,41.6
40.0,41.333333333333336
41.0,42.2
41.0,40.46666666666667
40.0,40.13333333333333
42.0,40.46666666666667
40.0,40.0
41.0,40.733333333333334
41.0,39.93333333333333
42.0,39.666666666666664
40.0,40.0
40.0,40.06666666666667
42.0,39.86666666666667
44.0,40.0
41.0,39.8
43.0,39.86666666666667
44.0,40.6
44.0,41.4
43.0,40.266666666666666
43.0,40.733333333333334
44.0,40.8
45.0,40.4
45.0,40.46666666666667
80.0,40.93333333333333
42.0,64.86666666666667
44.0,46.86666666666667
41.0,41.2
44.0,40.2
56.0,40.0
43.0,40.93333333333333
39.0,39.8
41.0,39.53333333333333
40.0,40.0
41.0,39.86666666666667
37.0,40.06666666666667
60.0,39.4
39.0,39.8
41.0,39.86666666666667
43.0,40.8
39.0,42.333333333333336
41.0,41.13333333333333
40.0,40.6
41.0,40.6
42.0,40.266666666666666
42.0,40.46666666666667
41.0,40.4
41.0,41.2
41.0,40.666666666666664
40.0,40.6
44.0,40.0
42.0,40.93333333333334
40.0,41.4
39.0,40.13333333333333
37.0,40.266666666666666
40.0,39.46666666666667
41.0,38.93333333333333
38.0,39.0
38.0,39.2
38.0,39.06666666666667
37.0,39.333333333333336
35.0,38.8
37.0,39.13333333333333
38.0,39.0
37.0,38.86666666666667
39.0,39.4
38.0,38.93333333333333
38.0,39.13333333333333
39.0,39.733333333333334
39.0,39.733333333333334
37.0,39.0
38.0,39.0
38.0,39.333333333333336
37.0,38.8
36.0,39.333333333333336
48.0,39.666666666666664
39.0,39.8
39.0,39.333333333333336
37.0,40.06666666666667
38.0,38.733333333333334
37.0,38.6
37.0,38.733333333333334
37.0,38.6
41.0,39.13333333333333
41.0,39.46666666666667
37.0,39.733333333333334
36.0,38.666666666666664
37.0,38.06666666666667
38.0,38.13333333333333
40.0,38.6
40.0,37.6
41.0,38.8
39.0,39.333333333333336
39.0,38.86666666666667
39.0,38.8
38.0,39.06666666666667
38.0,38.266666666666666
43.0,39.4
46.0,39.06666666666667
41.0,39.86666666666667
39.0,39.13333333333333
37.0,38.86666666666667
39.0,38.53333333333333
59.0,38.53333333333333
39.0,55.266666666666666
39.0,40.8
41.0,40.266666666666666
41.0,40.266666666666666
39.0,39.666666666666664
37.0,39.4
40.0,39.13333333333333
39.0,39.46666666666667
40.0,39.93333333333333
41.0,40.0
40.0,39.2
40.0,39.4
41.0,39.266666666666666
36.0,39.8
39.0,39.2
39.0,39.46666666666667
41.0,39.8
45.0,39.93333333333333
43.0,40.46666666666667
44.0,41.4
47.0,43.46666666666667
46.0,43.2
45.0,41.86666666666667
42.0,42.666666666666664
39.0,41.333333333333336
42.0,40.46666666666667
42.0,40.2
48.0,39.333333333333336
44.0,40.6
45.0,40.46666666666667
46.0,40.6
58.0,40.8
72.0,43.8
53.0,70.26666666666667
66.0,52.06666666666666
86.0,55.0
75.0,62.46666666666667
49.0,60.866666666666674
43.0,42.93333333333333
40.0,39.13333333333333
39.0,38.93333333333333
39.0,39.13333333333333
40.0,38.8
40.0,38.733333333333334
40.0,38.6
38.0,38.666666666666664
39.0,38.666666666666664
68.0,38.666666666666664
39.0,38.8
39.0,38.266666666666666
38.0,38.53333333333333
38.0,38.6
38.0,38.06666666666666
40.0,38.53333333333333
40.0,38.733333333333334
38.0,38.6
41.0,38.733333333333334
41.0,38.86666666666667
40.0,38.8
41.0,38.6
39.0,39.266666666666666
39.0,39.6
40.0,39.266666666666666
40.0,39.2
40.0,39.2
40.0,38.8
40.0,38.733333333333334
39.0,38.93333333333333
38.0,39.333333333333336
37.0,39.266666666666666
39.0,39.266666666666666
39.0,38.93333333333333
38.0,39.06666666666667
38.0,39.666666666666664
37.0,41.0
37.0,41.0
39.0,40.0
38.0,39.8
38.0,39.266666666666666
37.0,39.0
38.0,39.4
38.0,39.86666666666667
38.0,39.733333333333334
38.0,39.733333333333334
37.0,40.266666666666666
39.0,40.4
40.0,40.0
35.0,39.733333333333334
36.0,39.93333333333333
36.0,39.93333333333333
38.0,40.53333333333333
36.0,40.93333333333334
37.0,39.733333333333334
37.0,39.46666666666667
36.0,39.733333333333334
37.0,40.2
38.0,38.86666666666667
38.0,37.733333333333334
38.0,38.93333333333333
37.0,38.06666666666667
37.0,37.4
36.0,37.53333333333333
38.0,38.0
37.0,37.733333333333334
37.0,38.333333333333336
37.0,38.0
39.0,38.13333333333333
36.0,37.93333333333333
38.0,38.13333333333333
38.0,37.93333333333333
38.0,37.86666666666667
38.0,38.266666666666666
39.0,37.86666666666667
