Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
08/08/2019 14:26,08/08/2019 15:26,75
08/08/2019 15:26,08/08/2019 16:26,74
08/08/2019 16:27,08/08/2019 17:27,74
08/08/2019 17:27,08/08/2019 18:27,74
08/08/2019 18:27,08/08/2019 19:27,74
08/08/2019 19:27,08/08/2019 20:27,74
08/08/2019 20:27,08/08/2019 21:28,73
08/08/2019 21:28,08/08/2019 22:28,76
08/08/2019 22:28,08/08/2019 23:28,76
08/08/2019 23:28,09/08/2019 00:28,75
09/08/2019 00:28,09/08/2019 01:28,72
09/08/2019 01:29,09/08/2019 02:29,75
09/08/2019 02:29,09/08/2019 03:29,76
09/08/2019 03:29,09/08/2019 04:29,75
09/08/2019 04:29,09/08/2019 05:29,74
09/08/2019 05:29,09/08/2019 06:30,75
09/08/2019 06:30,09/08/2019 07:30,75
09/08/2019 07:30,09/08/2019 08:30,76
09/08/2019 08:30,09/08/2019 09:30,75
09/08/2019 09:30,09/08/2019 10:30,75
09/08/2019 10:31,09/08/2019 11:31,77
09/08/2019 11:31,09/08/2019 12:31,76
09/08/2019 12:31,09/08/2019 13:31,78
09/08/2019 13:31,09/08/2019 14:31,75
09/08/2019 14:31,09/08/2019 15:32,76
09/08/2019 15:32,09/08/2019 16:32,72
09/08/2019 16:32,09/08/2019 17:32,73
09/08/2019 17:32,09/08/2019 18:32,77
09/08/2019 18:32,09/08/2019 19:32,76
09/08/2019 19:33,09/08/2019 20:33,76
09/08/2019 20:33,09/08/2019 21:33,77
09/08/2019 21:33,09/08/2019 22:33,76
09/08/2019 22:33,09/08/2019 23:33,77
09/08/2019 23:33,10/08/2019 00:34,74
10/08/2019 00:34,10/08/2019 01:34,75
10/08/2019 01:34,10/08/2019 02:34,74
10/08/2019 02:34,10/08/2019 03:34,75
10/08/2019 03:34,10/08/2019 04:34,74
10/08/2019 04:35,10/08/2019 05:35,74
10/08/2019 05:35,10/08/2019 06:35,74
10/08/2019 06:35,10/08/2019 07:35,76
10/08/2019 07:35,10/08/2019 08:35,73
10/08/2019 08:35,10/08/2019 09:36,74
10/08/2019 09:36,10/08/2019 10:36,73
10/08/2019 10:36,10/08/2019 11:36,77
10/08/2019 11:36,10/08/2019 12:36,77
10/08/2019 12:36,10/08/2019 13:36,76
10/08/2019 13:37,10/08/2019 14:37,78
10/08/2019 14:37,10/08/2019 15:37,75
10/08/2019 15:37,10/08/2019 16:37,77
10/08/2019 16:37,10/08/2019 17:37,76
10/08/2019 17:37,10/08/2019 18:38,75
10/08/2019 18:38,10/08/2019 19:38,74
10/08/2019 19:38,10/08/2019 20:38,77
10/08/2019 20:38,10/08/2019 21:38,71
10/08/2019 21:38,10/08/2019 22:38,74
10/08/2019 22:39,10/08/2019 23:39,76
10/08/2019 23:39,11/08/2019 00:39,76
11/08/2019 00:39,11/08/2019 01:39,73
11/08/2019 01:39,11/08/2019 02:39,73
11/08/2019 02:39,11/08/2019 03:40,76
11/08/2019 03:40,11/08/2019 04:40,74
11/08/2019 04:40,11/08/2019 05:40,71
11/08/2019 05:40,11/08/2019 06:40,74
11/08/2019 06:40,11/08/2019 07:40,71
11/08/2019 07:41,11/08/2019 08:41,75
11/08/2019 08:41,11/08/2019 09:41,76
11/08/2019 09:41,11/08/2019 10:41,76
11/08/2019 10:41,11/08/2019 11:41,78
11/08/2019 11:41,11/08/2019 12:42,75
11/08/2019 12:42,11/08/2019 13:42,75
11/08/2019 13:42,11/08/2019 14:42,73
11/08/2019 14:42,11/08/2019 15:42,75
11/08/2019 15:42,11/08/2019 16:42,72
11/08/2019 16:42,11/08/2019 17:43,73
11/08/2019 17:43,11/08/2019 18:43,74
11/08/2019 18:43,11/08/2019 19:43,75
11/08/2019 19:43,11/08/2019 20:43,74
11/08/2019 20:43,11/08/2019 21:44,76
11/08/2019 21:44,11/08/2019 22:44,75
11/08/2019 22:44,11/08/2019 23:44,75
11/08/2019 23:44,12/08/2019 00:44,75
12/08/2019 00:44,12/08/2019 01:44,76
12/08/2019 01:44,12/08/2019 02:45,74
12/08/2019 02:45,12/08/2019 03:45,77
12/08/2019 03:45,12/08/2019 04:45,73
12/08/2019 04:45,12/08/2019 05:45,74
12/08/2019 05:45,12/08/2019 06:46,76
12/08/2019 06:46,12/08/2019 07:46,73
12/08/2019 07:46,12/08/2019 08:46,75
12/08/2019 08:46,12/08/2019 09:46,77
12/08/2019 09:46,12/08/2019 10:46,77
12/08/2019 10:46,12/08/2019 11:47,76
12/08/2019 11:47,12/08/2019 12:47,76
12/08/2019 12:47,12/08/2019 13:47,76
12/08/2019 13:47,12/08/2019 14:47,74
12/08/2019 14:47,12/08/2019 15:47,74
12/08/2019 15:48,12/08/2019 16:48,77
12/08/2019 16:48,12/08/2019 17:48,74
12/08/2019 17:48,12/08/2019 18:48,74
12/08/2019 18:48,12/08/2019 19:48,75
12/08/2019 19:48,12/08/2019 20:49,74
12/08/2019 20:49,12/08/2019 21:49,73
12/08/2019 21:49,12/08/2019 22:49,75
12/08/2019 22:49,12/08/2019 23:49,71
12/08/2019 23:49,13/08/2019 00:49,76
13/08/2019 00:50,13/08/2019 01:50,74
13/08/2019 01:50,13/08/2019 02:50,75
13/08/2019 02:50,13/08/2019 03:50,73
13/08/2019 03:50,13/08/2019 04:50,77
13/08/2019 04:50,13/08/2019 05:51,76
13/08/2019 05:51,13/08/2019 06:51,75
13/08/2019 06:51,13/08/2019 07:51,75
13/08/2019 07:51,13/08/2019 08:51,76
13/08/2019 08:51,13/08/2019 09:51,75
13/08/2019 09:51,13/08/2019 10:52,75
13/08/2019 10:52,13/08/2019 11:52,74
13/08/2019 11:52,13/08/2019 12:52,73
13/08/2019 12:52,13/08/2019 13:52,76
13/08/2019 13:52,13/08/2019 14:53,73
13/08/2019 15:53,13/08/2019 16:53,74
13/08/2019 16:53,13/08/2019 17:53,71
13/08/2019 17:53,13/08/2019 18:53,76
13/08/2019 18:53,13/08/2019 19:54,75
13/08/2019 19:54,13/08/2019 20:54,75
13/08/2019 20:54,13/08/2019 21:54,75
13/08/2019 21:54,13/08/2019 22:54,76
13/08/2019 23:17,14/08/2019 00:17,76
14/08/2019 00:18,14/08/2019 01:18,74
14/08/2019 01:18,14/08/2019 02:18,76
14/08/2019 02:18,14/08/2019 03:18,75
14/08/2019 03:18,14/08/2019 04:18,75
14/08/2019 04:18,14/08/2019 05:19,76
14/08/2019 05:19,14/08/2019 06:19,76
14/08/2019 06:19,14/08/2019 07:19,73
14/08/2019 07:19,14/08/2019 08:19,71
14/08/2019 08:19,14/08/2019 09:20,76
14/08/2019 09:20,14/08/2019 10:20,78
14/08/2019 10:20,14/08/2019 11:20,77
14/08/2019 11:20,14/08/2019 12:20,75
14/08/2019 12:20,14/08/2019 13:20,76
14/08/2019 13:20,14/08/2019 14:21,77
14/08/2019 14:21,14/08/2019 15:21,76
14/08/2019 15:21,14/08/2019 16:21,76
14/08/2019 16:21,14/08/2019 17:21,77
14/08/2019 17:21,14/08/2019 18:22,73
14/08/2019 18:22,14/08/2019 19:22,74
14/08/2019 19:22,14/08/2019 20:22,75
14/08/2019 20:22,14/08/2019 21:22,76
14/08/2019 21:22,14/08/2019 22:22,76
14/08/2019 22:22,14/08/2019 23:23,74
14/08/2019 23:23,15/08/2019 00:23,75
15/08/2019 00:23,15/08/2019 01:23,73
15/08/2019 01:23,15/08/2019 02:23,74
15/08/2019 02:23,15/08/2019 03:24,75
15/08/2019 03:24,15/08/2019 04:24,75
15/08/2019 04:24,15/08/2019 05:24,74
15/08/2019 05:24,15/08/2019 06:24,74
15/08/2019 06:24,15/08/2019 07:24,75
15/08/2019 07:24,15/08/2019 08:25,75
15/08/2019 08:25,15/08/2019 09:25,75
15/08/2019 09:25,15/08/2019 10:25,74
15/08/2019 10:25,15/08/2019 11:25,74
15/08/2019 11:25,15/08/2019 12:26,78
15/08/2019 12:26,15/08/2019 13:26,75
15/08/2019 13:26,15/08/2019 14:26,78
15/08/2019 14:26,15/08/2019 15:26,75
15/08/2019 15:26,15/08/2019 16:26,74
15/08/2019 16:26,15/08/2019 17:27,75
15/08/2019 17:27,15/08/2019 18:27,77
15/08/2019 18:27,15/08/2019 19:27,75
15/08/2019 19:27,15/08/2019 20:27,75
15/08/2019 20:27,15/08/2019 21:28,77
15/08/2019 21:28,15/08/2019 22:28,74
15/08/2019 22:28,15/08/2019 23:28,75
15/08/2019 23:28,16/08/2019 00:28,74
16/08/2019 00:28,16/08/2019 01:28,78
16/08/2019 01:28,16/08/2019 02:29,75
16/08/2019 02:29,16/08/2019 03:29,74
16/08/2019 03:29,16/08/2019 04:29,77
16/08/2019 04:29,16/08/2019 05:29,73
16/08/2019 05:29,16/08/2019 06:29,73
16/08/2019 06:30,16/08/2019 07:30,76
16/08/2019 07:30,16/08/2019 08:30,75
16/08/2019 08:30,16/08/2019 09:30,76
16/08/2019 09:30,16/08/2019 10:30,73
16/08/2019 10:30,16/08/2019 11:31,73
16/08/2019 11:31,16/08/2019 12:31,77
16/08/2019 12:31,16/08/2019 13:31,72
16/08/2019 13:31,16/08/2019 14:31,74
16/08/2019 14:31,16/08/2019 15:31,73
16/08/2019 15:32,16/08/2019 16:32,75
16/08/2019 16:32,16/08/2019 17:32,76
16/08/2019 17:32,16/08/2019 18:32,76
16/08/2019 18:32,16/08/2019 19:32,74
16/08/2019 19:32,16/08/2019 20:33,74
16/08/2019 20:33,16/08/2019 21:33,76
16/08/2019 21:33,16/08/2019 22:33,77
16/08/2019 22:33,16/08/2019 23:33,76
16/08/2019 23:33,17/08/2019 00:33,73
17/08/2019 00:34,17/08/2019 01:34,74
17/08/2019 01:34,17/08/2019 02:34,74
17/08/2019 02:34,17/08/2019 03:34,75
17/08/2019 03:34,17/08/2019 04:34,75
17/08/2019 04:34,17/08/2019 05:35,75
17/08/2019 05:35,17/08/2019 06:35,76
17/08/2019 06:35,17/08/2019 07:35,75
17/08/2019 07:35,17/08/2019 08:35,72
17/08/2019 08:35,17/08/2019 09:35,76
17/08/2019 09:36,17/08/2019 10:36,77
17/08/2019 10:36,17/08/2019 11:36,77
17/08/2019 11:36,17/08/2019 12:36,76
17/08/2019 12:36,17/08/2019 13:36,78
17/08/2019 13:36,17/08/2019 14:37,78
17/08/2019 14:37,17/08/2019 15:37,76
17/08/2019 15:37,17/08/2019 16:37,77
17/08/2019 16:37,17/08/2019 17:37,73
17/08/2019 17:37,17/08/2019 18:37,75
17/08/2019 18:38,17/08/2019 19:38,75
17/08/2019 19:38,17/08/2019 20:38,76
17/08/2019 20:38,17/08/2019 21:38,74
17/08/2019 21:38,17/08/2019 22:38,73
17/08/2019 22:38,17/08/2019 23:39,76
17/08/2019 23:39,18/08/2019 00:39,74
18/08/2019 00:39,18/08/2019 01:39,75
18/08/2019 01:39,18/08/2019 02:39,74
18/08/2019 02:39,18/08/2019 03:39,74
18/08/2019 03:40,18/08/2019 04:40,75
18/08/2019 04:40,18/08/2019 05:40,77
18/08/2019 05:40,18/08/2019 06:40,75
18/08/2019 06:40,18/08/2019 07:40,76
18/08/2019 07:40,18/08/2019 08:41,73
18/08/2019 08:41,18/08/2019 09:41,76
18/08/2019 09:41,18/08/2019 10:41,75
18/08/2019 10:41,18/08/2019 11:41,74
18/08/2019 11:41,18/08/2019 12:41,76
18/08/2019 12:42,18/08/2019 13:42,78
18/08/2019 13:42,18/08/2019 14:42,76
18/08/2019 14:42,18/08/2019 15:42,78
18/08/2019 15:42,18/08/2019 16:42,75
18/08/2019 16:42,18/08/2019 17:43,76
18/08/2019 17:43,18/08/2019 18:43,73
18/08/2019 18:43,18/08/2019 19:43,75
18/08/2019 19:43,18/08/2019 20:43,75
18/08/2019 20:43,18/08/2019 21:43,74
18/08/2019 21:44,18/08/2019 22:44,75
18/08/2019 22:44,18/08/2019 23:44,74
18/08/2019 23:44,19/08/2019 00:44,75
19/08/2019 00:44,19/08/2019 01:44,73
19/08/2019 01:44,19/08/2019 02:45,78
19/08/2019 02:45,19/08/2019 03:45,75
19/08/2019 03:45,19/08/2019 04:45,74
19/08/2019 04:45,19/08/2019 05:45,73
19/08/2019 05:45,19/08/2019 06:45,72
19/08/2019 06:46,19/08/2019 07:46,74
19/08/2019 07:46,19/08/2019 08:46,77
19/08/2019 08:46,19/08/2019 09:46,74
19/08/2019 09:46,19/08/2019 10:46,74
19/08/2019 10:46,19/08/2019 11:47,74
19/08/2019 11:47,19/08/2019 12:47,74
19/08/2019 12:47,19/08/2019 13:47,74
19/08/2019 13:47,19/08/2019 14:47,73
19/08/2019 14:47,19/08/2019 15:47,75
19/08/2019 15:48,19/08/2019 16:48,75
19/08/2019 16:48,19/08/2019 17:48,75
19/08/2019 17:48,19/08/2019 18:48,72
19/08/2019 18:48,19/08/2019 19:48,74
19/08/2019 19:48,19/08/2019 20:49,74
19/08/2019 20:49,19/08/2019 21:49,74
19/08/2019 21:49,19/08/2019 22:49,73
19/08/2019 22:49,19/08/2019 23:49,74
19/08/2019 23:49,20/08/2019 00:49,73
20/08/2019 01:50,20/08/2019 02:50,77
20/08/2019 02:50,20/08/2019 03:50,75
20/08/2019 03:50,20/08/2019 04:50,76
20/08/2019 04:50,20/08/2019 05:51,74
20/08/2019 05:51,20/08/2019 06:51,76
20/08/2019 06:51,20/08/2019 07:51,74
20/08/2019 07:51,20/08/2019 08:51,76
20/08/2019 08:51,20/08/2019 09:51,75
20/08/2019 09:52,20/08/2019 10:52,75
20/08/2019 10:52,20/08/2019 11:52,75
20/08/2019 11:52,20/08/2019 12:52,75
20/08/2019 12:52,20/08/2019 13:52,76
20/08/2019 13:52,20/08/2019 14:53,76
20/08/2019 14:53,20/08/2019 15:53,75
20/08/2019 15:53,20/08/2019 16:53,74
20/08/2019 16:53,20/08/2019 17:53,76
20/08/2019 17:53,20/08/2019 18:53,77
20/08/2019 18:53,20/08/2019 19:54,73
20/08/2019 19:54,20/08/2019 20:54,76
20/08/2019 21:54,20/08/2019 22:54,79
20/08/2019 22:54,20/08/2019 23:55,76
21/08/2019 00:24,21/08/2019 01:24,77
21/08/2019 01:24,21/08/2019 02:24,78
21/08/2019 02:24,21/08/2019 03:24,76
21/08/2019 03:25,21/08/2019 04:25,76
21/08/2019 04:25,21/08/2019 05:25,76
21/08/2019 05:25,21/08/2019 06:25,74
21/08/2019 06:25,21/08/2019 07:25,75
21/08/2019 07:25,21/08/2019 08:26,74
21/08/2019 08:26,21/08/2019 09:26,76
21/08/2019 09:26,21/08/2019 10:26,76
21/08/2019 10:26,21/08/2019 11:26,73
21/08/2019 11:26,21/08/2019 12:26,78
21/08/2019 12:27,21/08/2019 13:27,79
21/08/2019 13:27,21/08/2019 14:27,78
21/08/2019 14:27,21/08/2019 15:27,78
21/08/2019 15:27,21/08/2019 16:27,78
21/08/2019 16:27,21/08/2019 17:28,77
21/08/2019 17:28,21/08/2019 18:28,78
21/08/2019 18:28,21/08/2019 19:28,75
21/08/2019 19:28,21/08/2019 20:28,75
21/08/2019 20:28,21/08/2019 21:28,74
21/08/2019 21:29,21/08/2019 22:29,77
21/08/2019 22:29,21/08/2019 23:29,76
21/08/2019 23:29,22/08/2019 00:29,78
22/08/2019 00:29,22/08/2019 01:29,78
22/08/2019 01:29,22/08/2019 02:30,76
22/08/2019 02:30,22/08/2019 03:30,76
22/08/2019 03:30,22/08/2019 04:30,75
22/08/2019 04:30,22/08/2019 05:30,75
22/08/2019 05:30,22/08/2019 06:30,77
22/08/2019 06:31,22/08/2019 07:31,78
22/08/2019 07:31,22/08/2019 08:31,78
22/08/2019 08:31,22/08/2019 09:31,77
22/08/2019 09:31,22/08/2019 10:31,75
22/08/2019 10:31,22/08/2019 11:32,78
22/08/2019 11:32,22/08/2019 12:32,76
22/08/2019 12:32,22/08/2019 13:32,77
22/08/2019 13:32,22/08/2019 14:32,77
22/08/2019 14:32,22/08/2019 15:32,76
22/08/2019 15:32,22/08/2019 16:33,75
22/08/2019 16:33,22/08/2019 17:33,74
22/08/2019 17:33,22/08/2019 18:33,76
22/08/2019 18:33,22/08/2019 19:33,76
22/08/2019 19:33,22/08/2019 20:34,74
22/08/2019 20:34,22/08/2019 21:34,75
22/08/2019 21:34,22/08/2019 22:34,77
22/08/2019 22:34,22/08/2019 23:34,74
22/08/2019 23:34,23/08/2019 00:34,77
23/08/2019 00:34,23/08/2019 01:35,74
23/08/2019 01:35,23/08/2019 02:35,75
23/08/2019 02:35,23/08/2019 03:35,75
23/08/2019 03:35,23/08/2019 04:35,75
23/08/2019 04:35,23/08/2019 05:35,73
23/08/2019 05:36,23/08/2019 06:36,73
23/08/2019 06:36,23/08/2019 07:36,75
23/08/2019 07:36,23/08/2019 08:36,74
23/08/2019 08:36,23/08/2019 09:36,75
23/08/2019 09:36,23/08/2019 10:37,72
23/08/2019 10:37,23/08/2019 11:37,76
23/08/2019 11:37,23/08/2019 12:37,77
23/08/2019 12:37,23/08/2019 13:37,74
23/08/2019 13:37,23/08/2019 14:37,74
23/08/2019 14:38,23/08/2019 15:38,77
23/08/2019 15:38,23/08/2019 16:38,77
23/08/2019 16:38,23/08/2019 17:38,73
23/08/2019 17:38,23/08/2019 18:38,76
23/08/2019 18:38,23/08/2019 19:39,75
23/08/2019 19:39,23/08/2019 20:39,75
23/08/2019 20:39,23/08/2019 21:39,76
23/08/2019 21:39,23/08/2019 22:39,75
23/08/2019 22:39,23/08/2019 23:39,75
23/08/2019 23:40,24/08/2019 00:40,76
24/08/2019 00:40,24/08/2019 01:40,74
24/08/2019 01:40,24/08/2019 02:40,74
24/08/2019 02:40,24/08/2019 03:40,74
24/08/2019 03:40,24/08/2019 04:41,75
24/08/2019 04:41,24/08/2019 05:41,76
24/08/2019 05:41,24/08/2019 06:41,76
24/08/2019 06:41,24/08/2019 07:41,73
24/08/2019 07:41,24/08/2019 08:41,75
24/08/2019 08:41,24/08/2019 09:42,77
24/08/2019 09:42,24/08/2019 10:42,74
24/08/2019 10:42,24/08/2019 11:42,76
24/08/2019 11:42,24/08/2019 12:42,74
24/08/2019 12:42,24/08/2019 13:42,75
24/08/2019 13:43,24/08/2019 14:43,77
24/08/2019 14:43,24/08/2019 15:43,77
24/08/2019 15:43,24/08/2019 16:43,76
24/08/2019 16:43,24/08/2019 17:43,78
24/08/2019 17:43,24/08/2019 18:44,77
24/08/2019 18:44,24/08/2019 19:44,72
24/08/2019 19:44,24/08/2019 20:44,74
24/08/2019 20:44,24/08/2019 21:44,74
24/08/2019 21:44,24/08/2019 22:44,74
24/08/2019 22:45,24/08/2019 23:45,74
24/08/2019 23:45,25/08/2019 00:45,77
25/08/2019 00:45,25/08/2019 01:45,72
25/08/2019 01:45,25/08/2019 02:45,75
25/08/2019 02:45,25/08/2019 03:46,75
25/08/2019 03:46,25/08/2019 04:46,74
25/08/2019 04:46,25/08/2019 05:46,76
25/08/2019 05:46,25/08/2019 06:46,76
25/08/2019 06:46,25/08/2019 07:46,75
25/08/2019 07:47,25/08/2019 08:47,74
25/08/2019 08:47,25/08/2019 09:47,71
25/08/2019 09:47,25/08/2019 10:47,76
25/08/2019 10:47,25/08/2019 11:47,75
25/08/2019 11:47,25/08/2019 12:48,78
25/08/2019 12:48,25/08/2019 13:48,75
25/08/2019 13:48,25/08/2019 14:48,76
25/08/2019 14:48,25/08/2019 15:48,77
25/08/2019 15:48,25/08/2019 16:48,74
25/08/2019 16:49,25/08/2019 17:49,74
25/08/2019 17:49,25/08/2019 18:49,74
25/08/2019 18:49,25/08/2019 19:49,73
25/08/2019 19:49,25/08/2019 20:49,77
25/08/2019 20:49,25/08/2019 21:50,76
25/08/2019 21:50,25/08/2019 22:50,73
25/08/2019 22:50,25/08/2019 23:50,75
25/08/2019 23:50,26/08/2019 00:50,77
26/08/2019 00:50,26/08/2019 01:50,74
26/08/2019 01:50,26/08/2019 02:51,78
26/08/2019 02:51,26/08/2019 03:51,75
26/08/2019 03:51,26/08/2019 04:51,74
26/08/2019 04:51,26/08/2019 05:51,73
26/08/2019 05:51,26/08/2019 06:52,74
26/08/2019 06:52,26/08/2019 07:52,76
26/08/2019 07:52,26/08/2019 08:52,74
26/08/2019 08:52,26/08/2019 09:52,75
26/08/2019 09:52,26/08/2019 10:52,78
26/08/2019 10:52,26/08/2019 11:53,74
26/08/2019 11:53,26/08/2019 12:53,76
26/08/2019 12:53,26/08/2019 13:53,77
26/08/2019 13:53,26/08/2019 14:53,76
26/08/2019 14:53,26/08/2019 15:54,75
26/08/2019 15:54,26/08/2019 16:54,75
26/08/2019 16:54,26/08/2019 17:54,76
26/08/2019 17:54,26/08/2019 18:54,74
26/08/2019 18:54,26/08/2019 19:54,71
26/08/2019 19:54,26/08/2019 20:55,77
26/08/2019 20:55,26/08/2019 21:55,75
26/08/2019 21:55,26/08/2019 22:55,76
26/08/2019 22:55,26/08/2019 23:55,75
26/08/2019 23:55,27/08/2019 00:55,75
27/08/2019 00:56,27/08/2019 01:56,74
27/08/2019 01:56,27/08/2019 02:56,74
27/08/2019 02:56,27/08/2019 03:56,77
27/08/2019 03:56,27/08/2019 04:56,74
27/08/2019 05:57,27/08/2019 06:57,75
27/08/2019 06:57,27/08/2019 07:57,78
27/08/2019 07:57,27/08/2019 08:57,73
27/08/2019 08:57,27/08/2019 09:57,74
27/08/2019 09:58,27/08/2019 10:58,74
27/08/2019 10:58,27/08/2019 11:58,77
27/08/2019 11:58,27/08/2019 12:58,73
27/08/2019 12:58,27/08/2019 13:58,76
27/08/2019 13:58,27/08/2019 14:59,77
27/08/2019 14:59,27/08/2019 15:39,76
27/08/2019 15:45,27/08/2019 16:45,74
27/08/2019 16:45,27/08/2019 17:45,73
27/08/2019 17:45,27/08/2019 18:45,75
27/08/2019 18:45,27/08/2019 19:46,73
27/08/2019 19:46,27/08/2019 20:46,75
27/08/2019 20:46,27/08/2019 21:46,75
27/08/2019 21:46,27/08/2019 22:46,74
27/08/2019 22:46,27/08/2019 23:46,76
27/08/2019 23:46,28/08/2019 00:47,73
28/08/2019 01:47,28/08/2019 02:47,74
28/08/2019 02:47,28/08/2019 03:47,77
28/08/2019 03:47,28/08/2019 04:48,76
28/08/2019 04:48,28/08/2019 05:48,75
28/08/2019 05:48,28/08/2019 06:48,75
28/08/2019 06:48,28/08/2019 07:48,75
28/08/2019 07:48,28/08/2019 08:48,74
28/08/2019 08:48,28/08/2019 09:49,75
28/08/2019 09:49,28/08/2019 10:49,71
28/08/2019 10:49,28/08/2019 11:49,75
28/08/2019 11:49,28/08/2019 12:49,75
28/08/2019 12:49,28/08/2019 13:50,73
28/08/2019 13:50,28/08/2019 14:50,74
28/08/2019 14:50,28/08/2019 15:50,75
28/08/2019 15:50,28/08/2019 16:50,73
28/08/2019 16:50,28/08/2019 17:50,75
28/08/2019 17:50,28/08/2019 18:51,73
28/08/2019 18:51,28/08/2019 19:51,73
28/08/2019 19:51,28/08/2019 20:51,75
28/08/2019 20:51,28/08/2019 21:51,74
28/08/2019 21:51,28/08/2019 22:51,73
28/08/2019 22:52,28/08/2019 23:52,75
28/08/2019 23:52,29/08/2019 00:52,74
29/08/2019 00:52,29/08/2019 01:52,77
29/08/2019 01:52,29/08/2019 02:52,76
29/08/2019 02:52,29/08/2019 03:53,74
29/08/2019 03:53,29/08/2019 04:53,76
29/08/2019 04:53,29/08/2019 05:53,72
29/08/2019 05:53,29/08/2019 06:53,72
29/08/2019 06:53,29/08/2019 07:53,73
29/08/2019 07:54,29/08/2019 08:54,75
29/08/2019 08:54,29/08/2019 09:54,76
29/08/2019 09:54,29/08/2019 10:54,75
29/08/2019 10:54,29/08/2019 11:54,75
29/08/2019 11:54,29/08/2019 12:55,73
29/08/2019 12:55,29/08/2019 13:55,75
29/08/2019 13:55,29/08/2019 14:55,73
29/08/2019 14:55,29/08/2019 15:55,76
29/08/2019 15:55,29/08/2019 16:55,74
29/08/2019 16:56,29/08/2019 17:56,75
29/08/2019 17:56,29/08/2019 18:56,75
29/08/2019 18:56,29/08/2019 19:56,77
29/08/2019 19:56,29/08/2019 20:56,75
29/08/2019 20:56,29/08/2019 21:57,76
29/08/2019 21:57,29/08/2019 22:57,74
29/08/2019 22:57,29/08/2019 23:57,76
29/08/2019 23:57,30/08/2019 00:57,77
30/08/2019 00:57,30/08/2019 01:57,75
30/08/2019 01:58,30/08/2019 02:58,77
30/08/2019 02:58,30/08/2019 03:58,77
30/08/2019 03:58,30/08/2019 04:58,77
30/08/2019 04:58,30/08/2019 05:58,76
30/08/2019 05:58,30/08/2019 06:59,73
30/08/2019 06:59,30/08/2019 07:59,74
30/08/2019 07:59,30/08/2019 08:59,75
30/08/2019 08:59,30/08/2019 09:59,74
30/08/2019 11:00,30/08/2019 12:00,76
30/08/2019 12:00,30/08/2019 13:00,79
30/08/2019 14:00,30/08/2019 15:00,76
30/08/2019 15:00,30/08/2019 16:01,76
30/08/2019 16:01,30/08/2019 17:01,76
30/08/2019 17:01,30/08/2019 18:01,79
30/08/2019 18:01,30/08/2019 19:01,74
30/08/2019 19:01,30/08/2019 20:01,76
30/08/2019 20:02,30/08/2019 21:02,75
30/08/2019 21:02,30/08/2019 22:02,74
30/08/2019 22:02,30/08/2019 23:02,76
30/08/2019 23:02,31/08/2019 00:02,72
31/08/2019 00:02,31/08/2019 01:03,75
31/08/2019 01:03,31/08/2019 02:03,78
31/08/2019 02:03,31/08/2019 03:03,78
31/08/2019 03:03,31/08/2019 04:03,74
31/08/2019 04:03,31/08/2019 05:03,75
31/08/2019 05:04,31/08/2019 06:04,77
31/08/2019 06:04,31/08/2019 07:04,77
31/08/2019 07:04,31/08/2019 08:04,75
31/08/2019 08:04,31/08/2019 09:04,75
31/08/2019 09:04,31/08/2019 10:05,76
31/08/2019 10:05,31/08/2019 11:05,75
31/08/2019 11:05,31/08/2019 12:05,76
31/08/2019 12:05,31/08/2019 13:05,77
31/08/2019 13:05,31/08/2019 14:05,78
31/08/2019 15:06,31/08/2019 16:06,78
31/08/2019 16:06,31/08/2019 17:06,76
31/08/2019 17:06,31/08/2019 18:06,77
31/08/2019 18:06,31/08/2019 19:07,75
31/08/2019 19:07,31/08/2019 20:07,76
31/08/2019 20:07,31/08/2019 21:07,75
31/08/2019 21:07,31/08/2019 22:07,77
31/08/2019 22:07,31/08/2019 23:07,76
31/08/2019 23:07,01/09/2019 00:08,76
01/09/2019 00:08,01/09/2019 01:08,76
01/09/2019 01:08,01/09/2019 02:08,77
01/09/2019 02:08,01/09/2019 03:08,75
01/09/2019 03:08,01/09/2019 04:09,75
01/09/2019 04:09,01/09/2019 05:09,75
01/09/2019 05:09,01/09/2019 06:09,77
01/09/2019 06:09,01/09/2019 07:09,75
01/09/2019 07:09,01/09/2019 08:09,76
01/09/2019 08:09,01/09/2019 09:10,77
01/09/2019 09:10,01/09/2019 10:10,76
01/09/2019 10:10,01/09/2019 11:10,77
01/09/2019 11:10,01/09/2019 12:10,78
01/09/2019 12:10,01/09/2019 13:11,77
01/09/2019 13:11,01/09/2019 14:11,77
01/09/2019 14:11,01/09/2019 15:11,75
01/09/2019 15:11,01/09/2019 16:11,77
01/09/2019 16:11,01/09/2019 17:11,74
01/09/2019 17:11,01/09/2019 18:12,77
01/09/2019 18:12,01/09/2019 19:12,75
01/09/2019 19:12,01/09/2019 20:12,77
01/09/2019 20:12,01/09/2019 21:12,75
01/09/2019 21:12,01/09/2019 22:12,77
01/09/2019 22:13,01/09/2019 23:13,76
01/09/2019 23:13,02/09/2019 00:13,76
02/09/2019 00:13,02/09/2019 01:13,73
02/09/2019 01:13,02/09/2019 02:13,77
02/09/2019 02:13,02/09/2019 03:14,73
02/09/2019 03:14,02/09/2019 04:14,77
02/09/2019 04:14,02/09/2019 05:14,74
02/09/2019 05:14,02/09/2019 06:14,77
