Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
04/09/2019 06:41,04/09/2019 07:41,39
04/09/2019 07:41,04/09/2019 08:41,37
04/09/2019 08:42,04/09/2019 09:42,37
04/09/2019 09:42,04/09/2019 10:42,39
04/09/2019 10:42,04/09/2019 11:42,39
04/09/2019 11:42,04/09/2019 12:42,41
04/09/2019 12:42,04/09/2019 13:43,38
04/09/2019 13:43,04/09/2019 14:43,40
04/09/2019 14:43,04/09/2019 15:43,37
04/09/2019 15:43,04/09/2019 16:43,37
04/09/2019 16:43,04/09/2019 17:44,38
04/09/2019 17:44,04/09/2019 18:44,38
04/09/2019 18:44,04/09/2019 19:44,39
04/09/2019 19:44,04/09/2019 20:44,38
04/09/2019 20:44,04/09/2019 21:44,37
04/09/2019 21:45,04/09/2019 22:45,38
04/09/2019 22:45,04/09/2019 23:45,39
04/09/2019 23:45,05/09/2019 00:45,38
05/09/2019 00:45,05/09/2019 01:45,38
05/09/2019 01:45,05/09/2019 02:46,39
05/09/2019 02:46,05/09/2019 03:46,40
05/09/2019 03:46,05/09/2019 04:46,37
05/09/2019 04:46,05/09/2019 05:46,40
05/09/2019 05:46,05/09/2019 06:47,39
05/09/2019 06:47,05/09/2019 07:47,41
05/09/2019 07:47,05/09/2019 08:47,37
05/09/2019 08:47,05/09/2019 09:47,40
05/09/2019 09:47,05/09/2019 10:47,38
05/09/2019 10:48,05/09/2019 11:48,37
05/09/2019 11:48,05/09/2019 12:48,39
05/09/2019 12:48,05/09/2019 13:33,37
05/09/2019 13:39,05/09/2019 14:39,36
05/09/2019 14:39,05/09/2019 15:39,37
05/09/2019 15:39,05/09/2019 16:39,37
05/09/2019 16:39,05/09/2019 17:39,38
05/09/2019 17:40,05/09/2019 18:40,38
05/09/2019 18:40,05/09/2019 19:40,38
05/09/2019 19:40,05/09/2019 20:40,37
05/09/2019 20:40,05/09/2019 21:40,39
05/09/2019 21:40,05/09/2019 22:41,39
05/09/2019 22:41,05/09/2019 23:41,38
05/09/2019 23:41,06/09/2019 00:41,40
06/09/2019 00:41,06/09/2019 01:41,40
06/09/2019 01:41,06/09/2019 02:42,37
06/09/2019 02:42,06/09/2019 03:42,38
06/09/2019 03:42,06/09/2019 04:42,39
06/09/2019 04:42,06/09/2019 05:42,39
06/09/2019 05:42,06/09/2019 06:42,39
06/09/2019 06:43,06/09/2019 07:43,38
06/09/2019 07:43,06/09/2019 08:43,37
06/09/2019 08:43,06/09/2019 09:43,39
06/09/2019 09:43,06/09/2019 10:43,39
06/09/2019 10:43,06/09/2019 11:44,40
06/09/2019 11:44,06/09/2019 12:44,39
06/09/2019 12:44,06/09/2019 13:44,40
06/09/2019 13:44,06/09/2019 14:44,35
06/09/2019 14:44,06/09/2019 15:45,38
06/09/2019 15:45,06/09/2019 16:45,37
06/09/2019 16:45,06/09/2019 17:45,40
06/09/2019 17:45,06/09/2019 18:45,40
06/09/2019 18:45,06/09/2019 19:45,40
06/09/2019 19:46,06/09/2019 20:46,39
06/09/2019 20:46,06/09/2019 21:46,38
06/09/2019 21:46,06/09/2019 22:46,38
06/09/2019 22:46,06/09/2019 23:46,37
06/09/2019 23:46,07/09/2019 00:47,38
07/09/2019 00:47,07/09/2019 01:47,40
07/09/2019 01:47,07/09/2019 02:47,38
07/09/2019 02:47,07/09/2019 03:47,37
07/09/2019 03:47,07/09/2019 04:48,37
07/09/2019 04:48,07/09/2019 05:48,39
07/09/2019 05:48,07/09/2019 06:48,37
07/09/2019 06:48,07/09/2019 07:48,40
07/09/2019 07:48,07/09/2019 08:49,39
07/09/2019 08:49,07/09/2019 09:49,38
07/09/2019 09:49,07/09/2019 10:49,39
07/09/2019 10:49,07/09/2019 11:49,40
07/09/2019 11:49,07/09/2019 12:49,38
07/09/2019 12:50,07/09/2019 13:50,36
07/09/2019 13:50,07/09/2019 14:50,37
07/09/2019 14:50,07/09/2019 15:50,37
07/09/2019 15:50,07/09/2019 16:50,38
07/09/2019 16:50,07/09/2019 17:51,37
07/09/2019 17:51,07/09/2019 18:51,38
07/09/2019 18:51,07/09/2019 19:51,39
07/09/2019 19:51,07/09/2019 20:51,37
07/09/2019 20:51,07/09/2019 21:52,40
07/09/2019 21:52,07/09/2019 22:52,39
07/09/2019 22:52,07/09/2019 23:52,38
07/09/2019 23:52,08/09/2019 00:52,40
08/09/2019 00:52,08/09/2019 01:52,38
08/09/2019 01:53,08/09/2019 02:53,39
08/09/2019 02:53,08/09/2019 03:53,40
08/09/2019 03:53,08/09/2019 04:53,40
08/09/2019 04:53,08/09/2019 05:53,39
08/09/2019 05:53,08/09/2019 06:54,40
08/09/2019 06:54,08/09/2019 07:54,38
08/09/2019 07:54,08/09/2019 08:54,40
08/09/2019 08:54,08/09/2019 09:54,39
08/09/2019 09:54,08/09/2019 10:55,38
08/09/2019 10:55,08/09/2019 11:55,38
08/09/2019 11:55,08/09/2019 12:55,41
08/09/2019 12:55,08/09/2019 13:55,36
08/09/2019 13:55,08/09/2019 14:55,34
08/09/2019 14:56,08/09/2019 15:56,39
08/09/2019 15:56,08/09/2019 16:56,39
08/09/2019 16:56,08/09/2019 17:56,37
08/09/2019 17:56,08/09/2019 18:56,38
08/09/2019 18:56,08/09/2019 19:57,39
08/09/2019 19:57,08/09/2019 20:57,40
08/09/2019 20:57,08/09/2019 21:57,40
08/09/2019 21:57,08/09/2019 22:57,38
08/09/2019 22:57,08/09/2019 23:58,38
08/09/2019 23:58,09/09/2019 00:58,44
09/09/2019 00:58,09/09/2019 01:58,41
09/09/2019 01:58,09/09/2019 02:58,39
09/09/2019 02:58,09/09/2019 03:58,39
09/09/2019 03:59,09/09/2019 04:59,37
09/09/2019 04:59,09/09/2019 05:59,40
09/09/2019 05:59,09/09/2019 06:59,39
09/09/2019 06:59,09/09/2019 07:59,38
09/09/2019 07:59,09/09/2019 09:00,39
09/09/2019 09:00,09/09/2019 10:00,40
09/09/2019 10:00,09/09/2019 11:00,39
09/09/2019 11:00,09/09/2019 12:00,37
09/09/2019 12:00,09/09/2019 13:01,41
09/09/2019 13:28,09/09/2019 14:28,38
09/09/2019 14:29,09/09/2019 15:29,37
09/09/2019 15:29,09/09/2019 16:29,36
09/09/2019 16:29,09/09/2019 17:29,37
09/09/2019 17:29,09/09/2019 18:29,38
09/09/2019 18:29,09/09/2019 19:30,39
09/09/2019 19:30,09/09/2019 20:30,37
09/09/2019 20:30,09/09/2019 21:30,39
09/09/2019 21:30,09/09/2019 22:30,39
09/09/2019 22:30,09/09/2019 23:31,39
09/09/2019 23:31,10/09/2019 00:31,39
10/09/2019 00:31,10/09/2019 01:31,40
10/09/2019 01:31,10/09/2019 02:31,39
10/09/2019 02:31,10/09/2019 03:32,39
10/09/2019 03:32,10/09/2019 04:32,40
10/09/2019 04:32,10/09/2019 05:32,38
10/09/2019 05:32,10/09/2019 06:32,41
10/09/2019 06:32,10/09/2019 07:32,39
10/09/2019 07:33,10/09/2019 08:33,38
10/09/2019 08:33,10/09/2019 09:33,39
10/09/2019 09:33,10/09/2019 10:33,39
10/09/2019 10:33,10/09/2019 11:33,39
10/09/2019 11:33,10/09/2019 12:34,39
10/09/2019 12:34,10/09/2019 13:34,39
10/09/2019 13:34,10/09/2019 14:34,39
10/09/2019 14:34,10/09/2019 15:34,39
10/09/2019 15:34,10/09/2019 16:35,38
10/09/2019 16:35,10/09/2019 17:35,39
10/09/2019 17:35,10/09/2019 18:35,38
10/09/2019 18:35,10/09/2019 19:35,38
10/09/2019 19:35,10/09/2019 20:35,38
10/09/2019 20:36,10/09/2019 21:36,38
10/09/2019 21:36,10/09/2019 22:36,38
10/09/2019 22:36,10/09/2019 23:36,39
10/09/2019 23:36,11/09/2019 00:36,37
11/09/2019 00:36,11/09/2019 01:37,40
11/09/2019 01:37,11/09/2019 02:37,38
11/09/2019 02:37,11/09/2019 03:37,36
11/09/2019 03:37,11/09/2019 04:37,38
11/09/2019 04:37,11/09/2019 05:38,38
11/09/2019 05:38,11/09/2019 06:38,37
11/09/2019 06:38,11/09/2019 07:38,32
11/09/2019 07:38,11/09/2019 08:38,36
11/09/2019 08:38,11/09/2019 09:38,37
11/09/2019 09:39,11/09/2019 10:39,37
11/09/2019 10:39,11/09/2019 11:39,40
11/09/2019 11:39,11/09/2019 12:39,40
11/09/2019 12:39,11/09/2019 13:39,38
11/09/2019 13:39,11/09/2019 14:40,37
11/09/2019 14:40,11/09/2019 15:40,38
11/09/2019 15:40,11/09/2019 16:40,38
11/09/2019 16:40,11/09/2019 17:40,38
11/09/2019 17:40,11/09/2019 18:41,39
11/09/2019 18:41,11/09/2019 19:41,37
11/09/2019 19:41,11/09/2019 20:41,34
11/09/2019 20:41,11/09/2019 21:41,36
11/09/2019 21:41,11/09/2019 22:41,38
11/09/2019 22:42,11/09/2019 23:42,38
11/09/2019 23:42,12/09/2019 00:42,37
12/09/2019 00:42,12/09/2019 01:42,38
12/09/2019 01:42,12/09/2019 02:42,37
12/09/2019 02:42,12/09/2019 03:43,37
12/09/2019 03:43,12/09/2019 04:43,38
12/09/2019 04:43,12/09/2019 05:43,37
12/09/2019 05:43,12/09/2019 06:43,36
12/09/2019 06:43,12/09/2019 07:44,36
12/09/2019 07:44,12/09/2019 08:44,36
12/09/2019 08:44,12/09/2019 09:44,37
12/09/2019 09:44,12/09/2019 10:44,38
12/09/2019 10:44,12/09/2019 11:44,38
12/09/2019 11:45,12/09/2019 12:45,37
12/09/2019 12:45,12/09/2019 13:24,37
12/09/2019 13:30,12/09/2019 14:30,36
12/09/2019 14:31,12/09/2019 15:31,37
12/09/2019 15:31,12/09/2019 16:31,40
12/09/2019 16:31,12/09/2019 17:31,38
12/09/2019 17:31,12/09/2019 18:31,39
12/09/2019 18:31,12/09/2019 19:32,37
12/09/2019 19:32,12/09/2019 20:32,38
12/09/2019 20:32,12/09/2019 21:32,38
12/09/2019 21:32,12/09/2019 22:32,40
12/09/2019 22:32,12/09/2019 23:33,37
12/09/2019 23:33,13/09/2019 00:33,38
13/09/2019 00:33,13/09/2019 01:33,37
13/09/2019 01:33,13/09/2019 02:33,38
13/09/2019 02:33,13/09/2019 03:34,38
13/09/2019 03:34,13/09/2019 04:34,38
13/09/2019 04:34,13/09/2019 05:34,38
13/09/2019 05:34,13/09/2019 06:34,40
13/09/2019 06:34,13/09/2019 07:34,38
13/09/2019 07:35,13/09/2019 08:35,39
13/09/2019 08:35,13/09/2019 09:35,38
13/09/2019 09:35,13/09/2019 10:35,39
13/09/2019 10:35,13/09/2019 11:35,37
13/09/2019 11:35,13/09/2019 12:36,39
13/09/2019 12:36,13/09/2019 13:36,37
13/09/2019 13:36,13/09/2019 14:36,38
13/09/2019 14:36,13/09/2019 15:36,37
13/09/2019 15:36,13/09/2019 16:37,36
13/09/2019 16:37,13/09/2019 17:37,38
13/09/2019 17:37,13/09/2019 18:37,36
13/09/2019 18:37,13/09/2019 19:37,38
13/09/2019 19:37,13/09/2019 20:37,37
13/09/2019 20:38,13/09/2019 21:38,38
13/09/2019 21:38,13/09/2019 22:38,37
13/09/2019 22:38,13/09/2019 23:38,38
13/09/2019 23:38,14/09/2019 00:38,39
14/09/2019 00:38,14/09/2019 01:39,38
14/09/2019 01:39,14/09/2019 02:39,38
14/09/2019 02:39,14/09/2019 03:39,38
14/09/2019 03:39,14/09/2019 04:39,39
14/09/2019 04:39,14/09/2019 05:40,40
14/09/2019 05:40,14/09/2019 06:40,42
14/09/2019 06:40,14/09/2019 07:40,37
14/09/2019 07:40,14/09/2019 08:40,39
14/09/2019 08:40,14/09/2019 09:40,39
14/09/2019 09:41,14/09/2019 10:41,36
14/09/2019 10:41,14/09/2019 11:41,40
14/09/2019 11:41,14/09/2019 12:41,39
14/09/2019 12:41,14/09/2019 13:41,41
14/09/2019 13:41,14/09/2019 14:42,38
14/09/2019 14:42,14/09/2019 15:42,37
14/09/2019 15:42,14/09/2019 16:42,40
14/09/2019 16:42,14/09/2019 17:42,41
14/09/2019 17:42,14/09/2019 18:43,39
14/09/2019 18:43,14/09/2019 19:43,40
14/09/2019 19:43,14/09/2019 20:43,40
14/09/2019 20:43,14/09/2019 21:43,39
14/09/2019 21:43,14/09/2019 22:44,39
14/09/2019 22:44,14/09/2019 23:44,40
14/09/2019 23:44,15/09/2019 00:44,38
15/09/2019 00:44,15/09/2019 01:44,39
15/09/2019 01:44,15/09/2019 02:44,40
15/09/2019 02:45,15/09/2019 03:45,41
15/09/2019 03:45,15/09/2019 04:45,38
15/09/2019 04:45,15/09/2019 05:45,38
15/09/2019 05:45,15/09/2019 06:45,38
15/09/2019 06:45,15/09/2019 07:46,40
15/09/2019 07:46,15/09/2019 08:46,40
15/09/2019 08:46,15/09/2019 09:46,40
15/09/2019 09:46,15/09/2019 10:46,38
15/09/2019 10:46,15/09/2019 11:47,39
15/09/2019 11:47,15/09/2019 12:47,41
15/09/2019 12:47,15/09/2019 13:47,41
15/09/2019 13:47,15/09/2019 14:47,40
15/09/2019 14:47,15/09/2019 15:47,39
15/09/2019 15:48,15/09/2019 16:48,38
15/09/2019 16:48,15/09/2019 17:48,38
15/09/2019 17:48,15/09/2019 18:48,38
15/09/2019 18:48,15/09/2019 19:48,40
15/09/2019 19:48,15/09/2019 20:49,37
15/09/2019 20:49,15/09/2019 21:49,38
15/09/2019 21:49,15/09/2019 22:49,38
15/09/2019 22:49,15/09/2019 23:49,39
15/09/2019 23:49,16/09/2019 00:50,40
16/09/2019 00:50,16/09/2019 01:50,40
16/09/2019 01:50,16/09/2019 02:50,38
16/09/2019 02:50,16/09/2019 03:50,38
16/09/2019 03:50,16/09/2019 04:50,37
16/09/2019 04:51,16/09/2019 05:51,38
16/09/2019 05:51,16/09/2019 06:51,38
16/09/2019 06:51,16/09/2019 07:51,36
16/09/2019 07:51,16/09/2019 08:51,35
16/09/2019 08:52,16/09/2019 09:52,36
16/09/2019 09:52,16/09/2019 10:52,34
16/09/2019 10:52,16/09/2019 11:52,38
16/09/2019 11:52,16/09/2019 12:52,36
16/09/2019 12:52,16/09/2019 13:26,36
16/09/2019 13:32,16/09/2019 14:32,36
16/09/2019 14:32,16/09/2019 15:33,36
16/09/2019 15:33,16/09/2019 16:33,37
16/09/2019 16:33,16/09/2019 17:33,36
16/09/2019 17:33,16/09/2019 18:33,40
16/09/2019 18:33,16/09/2019 19:33,39
16/09/2019 19:34,16/09/2019 20:34,38
16/09/2019 20:34,16/09/2019 21:34,41
16/09/2019 21:34,16/09/2019 22:34,40
16/09/2019 22:34,16/09/2019 23:34,39
16/09/2019 23:34,17/09/2019 00:35,41
17/09/2019 00:35,17/09/2019 01:35,41
17/09/2019 01:35,17/09/2019 02:35,38
17/09/2019 02:35,17/09/2019 03:35,39
17/09/2019 03:35,17/09/2019 04:36,37
17/09/2019 04:36,17/09/2019 05:36,38
17/09/2019 05:36,17/09/2019 06:36,36
17/09/2019 06:36,17/09/2019 07:36,39
17/09/2019 07:36,17/09/2019 08:36,34
17/09/2019 08:37,17/09/2019 09:37,35
17/09/2019 09:37,17/09/2019 10:37,38
17/09/2019 10:37,17/09/2019 11:37,36
17/09/2019 11:37,17/09/2019 12:37,35
17/09/2019 12:38,17/09/2019 13:38,35
17/09/2019 13:38,17/09/2019 14:38,36
17/09/2019 14:38,17/09/2019 15:38,36
17/09/2019 15:38,17/09/2019 16:38,38
17/09/2019 16:38,17/09/2019 17:39,39
17/09/2019 17:39,17/09/2019 18:39,38
17/09/2019 18:39,17/09/2019 19:39,37
17/09/2019 19:39,17/09/2019 20:39,39
17/09/2019 20:39,17/09/2019 21:40,40
17/09/2019 21:40,17/09/2019 22:40,36
17/09/2019 22:40,17/09/2019 23:40,39
17/09/2019 23:40,18/09/2019 00:40,38
18/09/2019 00:40,18/09/2019 01:40,39
18/09/2019 01:41,18/09/2019 02:41,41
18/09/2019 02:41,18/09/2019 03:41,37
18/09/2019 03:41,18/09/2019 04:41,38
18/09/2019 04:41,18/09/2019 05:41,39
18/09/2019 05:41,18/09/2019 06:42,37
18/09/2019 06:42,18/09/2019 07:42,37
18/09/2019 07:42,18/09/2019 08:42,38
18/09/2019 08:42,18/09/2019 09:42,40
18/09/2019 09:42,18/09/2019 10:43,39
18/09/2019 10:43,18/09/2019 11:43,40
18/09/2019 11:43,18/09/2019 12:43,36
18/09/2019 12:43,18/09/2019 13:43,39
18/09/2019 13:43,18/09/2019 14:43,40
18/09/2019 14:44,18/09/2019 15:44,40
18/09/2019 15:44,18/09/2019 16:44,39
18/09/2019 16:44,18/09/2019 17:44,41
18/09/2019 17:44,18/09/2019 18:44,38
18/09/2019 18:44,18/09/2019 19:45,38
18/09/2019 19:45,18/09/2019 20:45,41
19/09/2019 12:49,19/09/2019 13:37,40
19/09/2019 13:43,19/09/2019 14:43,38
19/09/2019 14:43,19/09/2019 15:43,41
19/09/2019 15:43,19/09/2019 16:43,39
19/09/2019 16:44,19/09/2019 17:44,37
19/09/2019 17:44,19/09/2019 18:44,38
19/09/2019 18:44,19/09/2019 19:44,40
19/09/2019 19:44,19/09/2019 20:44,40
19/09/2019 20:44,19/09/2019 21:45,39
19/09/2019 21:45,19/09/2019 22:45,41
19/09/2019 22:45,19/09/2019 23:45,39
19/09/2019 23:45,20/09/2019 00:45,38
20/09/2019 00:45,20/09/2019 01:46,39
20/09/2019 01:46,20/09/2019 02:46,37
20/09/2019 02:46,20/09/2019 03:46,32
20/09/2019 03:46,20/09/2019 04:46,36
20/09/2019 04:46,20/09/2019 05:47,39
20/09/2019 05:47,20/09/2019 06:47,35
20/09/2019 06:47,20/09/2019 07:47,37
20/09/2019 07:47,20/09/2019 08:47,34
20/09/2019 08:47,20/09/2019 09:47,37
20/09/2019 09:48,20/09/2019 10:48,36
20/09/2019 10:48,20/09/2019 11:48,37
20/09/2019 11:48,20/09/2019 12:48,34
20/09/2019 12:48,20/09/2019 13:48,34
20/09/2019 13:48,20/09/2019 14:49,34
20/09/2019 14:49,20/09/2019 15:49,34
21/09/2019 05:52,21/09/2019 06:52,39
21/09/2019 06:52,21/09/2019 07:53,39
21/09/2019 07:53,21/09/2019 08:53,40
21/09/2019 08:53,21/09/2019 09:53,38
21/09/2019 09:53,21/09/2019 10:53,39
21/09/2019 10:53,21/09/2019 11:53,39
21/09/2019 11:54,21/09/2019 12:54,39
21/09/2019 12:54,21/09/2019 13:54,39
21/09/2019 13:54,21/09/2019 14:54,37
21/09/2019 14:54,21/09/2019 15:54,39
21/09/2019 15:54,21/09/2019 16:55,39
21/09/2019 16:55,21/09/2019 17:55,39
21/09/2019 17:55,21/09/2019 18:55,40
21/09/2019 18:55,21/09/2019 19:55,38
21/09/2019 19:55,21/09/2019 20:56,39
21/09/2019 20:56,21/09/2019 21:56,39
21/09/2019 21:56,21/09/2019 22:56,38
21/09/2019 22:56,21/09/2019 23:56,40
21/09/2019 23:56,22/09/2019 00:56,39
22/09/2019 00:57,22/09/2019 01:57,40
22/09/2019 01:57,22/09/2019 02:57,37
22/09/2019 02:57,22/09/2019 03:57,39
22/09/2019 03:57,22/09/2019 04:57,36
22/09/2019 04:58,22/09/2019 05:58,39
22/09/2019 05:58,22/09/2019 06:58,36
22/09/2019 06:58,22/09/2019 07:58,38
22/09/2019 07:58,22/09/2019 08:58,38
22/09/2019 08:58,22/09/2019 09:59,40
22/09/2019 09:59,22/09/2019 10:59,38
22/09/2019 10:59,22/09/2019 11:59,39
23/09/2019 16:52,23/09/2019 17:53,39
25/09/2019 15:03,25/09/2019 16:03,38
25/09/2019 17:04,25/09/2019 18:04,40
25/09/2019 18:04,25/09/2019 19:04,40
25/09/2019 19:04,25/09/2019 20:04,39
25/09/2019 20:04,25/09/2019 21:04,40
26/09/2019 12:08,26/09/2019 13:08,40
26/09/2019 13:31,26/09/2019 14:31,38
27/09/2019 00:33,27/09/2019 01:34,37
27/09/2019 01:34,27/09/2019 02:34,40
27/09/2019 02:34,27/09/2019 03:34,42
27/09/2019 03:34,27/09/2019 04:34,40
27/09/2019 04:34,27/09/2019 05:34,39
27/09/2019 05:35,27/09/2019 06:35,41
27/09/2019 06:35,27/09/2019 07:35,38
27/09/2019 07:35,27/09/2019 08:35,40
27/09/2019 08:35,27/09/2019 09:35,40
27/09/2019 09:35,27/09/2019 10:36,41
27/09/2019 10:36,27/09/2019 11:36,41
27/09/2019 11:36,27/09/2019 12:36,41
27/09/2019 12:36,27/09/2019 13:36,40
01/10/2019 12:29,01/10/2019 13:30,39
01/10/2019 13:30,01/10/2019 14:30,38
01/10/2019 14:30,01/10/2019 15:30,39
01/10/2019 15:30,01/10/2019 16:30,39
01/10/2019 16:30,01/10/2019 17:30,41
01/10/2019 17:31,01/10/2019 18:31,39
01/10/2019 18:31,01/10/2019 19:31,38
01/10/2019 19:31,01/10/2019 20:31,38
01/10/2019 20:31,01/10/2019 21:31,40
01/10/2019 21:32,01/10/2019 22:32,38
01/10/2019 22:32,01/10/2019 23:32,39
01/10/2019 23:32,02/10/2019 00:32,41
02/10/2019 00:32,02/10/2019 01:32,38
02/10/2019 01:32,02/10/2019 02:33,40
02/10/2019 02:33,02/10/2019 03:33,39
02/10/2019 03:33,02/10/2019 04:33,40
02/10/2019 04:33,02/10/2019 05:33,38
02/10/2019 05:33,02/10/2019 06:34,40
02/10/2019 06:34,02/10/2019 07:34,38
02/10/2019 07:34,02/10/2019 08:34,41
02/10/2019 08:34,02/10/2019 09:34,40
02/10/2019 09:34,02/10/2019 10:34,40
02/10/2019 10:35,02/10/2019 11:35,38
02/10/2019 11:35,02/10/2019 12:35,40
02/10/2019 12:35,02/10/2019 13:35,40
02/10/2019 13:35,02/10/2019 14:35,40
02/10/2019 14:35,02/10/2019 15:36,38
02/10/2019 15:36,02/10/2019 16:36,40
02/10/2019 16:36,02/10/2019 17:36,37
02/10/2019 17:36,02/10/2019 18:36,39
02/10/2019 18:36,02/10/2019 19:37,39
02/10/2019 19:37,02/10/2019 20:37,39
02/10/2019 20:37,02/10/2019 21:37,40
02/10/2019 21:37,02/10/2019 22:37,40
02/10/2019 22:37,02/10/2019 23:37,39
02/10/2019 23:38,03/10/2019 00:38,41
03/10/2019 00:38,03/10/2019 01:38,39
03/10/2019 01:38,03/10/2019 02:38,40
03/10/2019 02:38,03/10/2019 03:38,35
03/10/2019 03:39,03/10/2019 04:39,35
03/10/2019 04:39,03/10/2019 05:39,33
03/10/2019 05:39,03/10/2019 06:39,37
03/10/2019 06:39,03/10/2019 07:39,36
03/10/2019 07:39,03/10/2019 08:40,38
03/10/2019 08:40,03/10/2019 09:40,39
03/10/2019 09:40,03/10/2019 10:40,38
03/10/2019 10:40,03/10/2019 11:40,39
03/10/2019 11:40,03/10/2019 12:41,37
03/10/2019 12:41,03/10/2019 13:29,38
03/10/2019 13:35,03/10/2019 14:36,37
03/10/2019 14:36,03/10/2019 15:36,37
03/10/2019 15:36,03/10/2019 16:36,37
03/10/2019 16:36,03/10/2019 17:36,39
03/10/2019 17:36,03/10/2019 18:36,38
03/10/2019 18:37,03/10/2019 19:37,40
03/10/2019 19:37,03/10/2019 20:37,39
03/10/2019 20:37,03/10/2019 21:37,37
03/10/2019 21:37,03/10/2019 22:37,38
03/10/2019 22:37,03/10/2019 23:38,39
03/10/2019 23:38,04/10/2019 00:38,40
04/10/2019 00:38,04/10/2019 01:38,40
04/10/2019 01:38,04/10/2019 02:38,38
04/10/2019 02:38,04/10/2019 03:39,39
04/10/2019 03:39,04/10/2019 04:39,39
04/10/2019 04:39,04/10/2019 05:39,38
04/10/2019 05:39,04/10/2019 06:39,39
04/10/2019 06:39,04/10/2019 07:39,40
04/10/2019 07:40,04/10/2019 08:40,39
04/10/2019 08:40,04/10/2019 09:40,40
04/10/2019 09:40,04/10/2019 10:40,40
04/10/2019 10:40,04/10/2019 11:40,40
04/10/2019 11:41,04/10/2019 12:41,41
04/10/2019 12:41,04/10/2019 13:41,41
04/10/2019 13:41,04/10/2019 14:18,40
04/10/2019 14:20,04/10/2019 15:20,36
04/10/2019 15:21,04/10/2019 16:21,38
04/10/2019 16:21,04/10/2019 17:21,40
04/10/2019 17:21,04/10/2019 18:21,38
04/10/2019 18:21,04/10/2019 19:21,38
04/10/2019 19:21,04/10/2019 20:22,38
04/10/2019 20:22,04/10/2019 21:22,40
04/10/2019 21:22,04/10/2019 22:22,39
04/10/2019 22:22,04/10/2019 23:22,39
04/10/2019 23:22,05/10/2019 00:23,40
05/10/2019 00:23,05/10/2019 01:23,39
05/10/2019 01:23,05/10/2019 02:23,41
05/10/2019 02:23,05/10/2019 03:23,39
05/10/2019 03:23,05/10/2019 04:23,39
05/10/2019 04:24,05/10/2019 05:24,39
05/10/2019 05:24,05/10/2019 06:24,39
05/10/2019 06:24,05/10/2019 07:24,40
05/10/2019 07:24,05/10/2019 08:24,39
05/10/2019 08:25,05/10/2019 09:25,38
05/10/2019 09:25,05/10/2019 10:25,39
05/10/2019 10:25,05/10/2019 11:25,41
05/10/2019 11:25,05/10/2019 12:25,39
05/10/2019 12:25,05/10/2019 13:26,43
05/10/2019 13:26,05/10/2019 14:26,42
05/10/2019 14:26,05/10/2019 15:26,40
05/10/2019 15:26,05/10/2019 16:26,39
05/10/2019 16:26,05/10/2019 17:27,39
05/10/2019 17:27,05/10/2019 18:27,40
05/10/2019 18:27,05/10/2019 19:27,38
05/10/2019 19:27,05/10/2019 20:27,40
05/10/2019 20:27,05/10/2019 21:27,39
05/10/2019 21:28,05/10/2019 22:28,37
05/10/2019 22:28,05/10/2019 23:28,39
05/10/2019 23:28,06/10/2019 00:28,38
06/10/2019 00:28,06/10/2019 01:28,38
06/10/2019 01:28,06/10/2019 02:29,40
06/10/2019 02:29,06/10/2019 03:29,42
06/10/2019 03:29,06/10/2019 04:29,41
06/10/2019 04:29,06/10/2019 05:29,41
06/10/2019 05:29,06/10/2019 06:30,40
06/10/2019 06:30,06/10/2019 07:30,41
06/10/2019 07:30,06/10/2019 08:30,37
06/10/2019 08:30,06/10/2019 09:30,38
06/10/2019 09:30,06/10/2019 10:31,41
06/10/2019 10:31,06/10/2019 11:31,41
06/10/2019 11:31,06/10/2019 12:31,39
06/10/2019 12:31,06/10/2019 13:31,37
06/10/2019 13:31,06/10/2019 14:31,36
06/10/2019 14:32,06/10/2019 15:32,39
06/10/2019 15:32,06/10/2019 16:32,41
06/10/2019 16:32,06/10/2019 17:32,40
06/10/2019 17:32,06/10/2019 18:32,39
06/10/2019 18:32,06/10/2019 19:33,38
06/10/2019 19:33,06/10/2019 20:33,40
06/10/2019 20:33,06/10/2019 21:33,39
06/10/2019 21:33,06/10/2019 22:33,39
06/10/2019 22:33,06/10/2019 23:34,40
06/10/2019 23:34,07/10/2019 00:34,37
07/10/2019 00:34,07/10/2019 01:34,38
07/10/2019 01:34,07/10/2019 02:34,38
07/10/2019 02:34,07/10/2019 03:34,40
07/10/2019 03:35,07/10/2019 04:35,35
07/10/2019 04:35,07/10/2019 05:35,34
07/10/2019 05:35,07/10/2019 06:35,34
07/10/2019 06:35,07/10/2019 07:35,36
07/10/2019 07:35,07/10/2019 08:36,38
07/10/2019 08:36,07/10/2019 09:36,37
07/10/2019 09:36,07/10/2019 10:36,38
07/10/2019 10:36,07/10/2019 11:36,39
07/10/2019 11:36,07/10/2019 12:37,39
07/10/2019 12:37,07/10/2019 13:17,39
07/10/2019 13:23,07/10/2019 14:23,40
07/10/2019 14:23,07/10/2019 15:23,39
07/10/2019 15:23,07/10/2019 16:23,38
07/10/2019 16:23,07/10/2019 17:24,39
07/10/2019 17:24,07/10/2019 18:24,38
07/10/2019 18:24,07/10/2019 19:24,39
07/10/2019 19:24,07/10/2019 20:24,37
07/10/2019 20:24,07/10/2019 21:25,40
07/10/2019 21:25,07/10/2019 22:25,38
