Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
01/08/2019 06:43,01/08/2019 07:43,33
01/08/2019 07:43,01/08/2019 08:44,32
01/08/2019 08:44,01/08/2019 09:44,32
01/08/2019 10:08,01/08/2019 11:08,34
01/08/2019 11:08,01/08/2019 12:08,33
01/08/2019 12:08,01/08/2019 13:08,33
01/08/2019 13:08,01/08/2019 14:08,30
01/08/2019 14:09,01/08/2019 15:09,31
01/08/2019 16:09,01/08/2019 17:09,30
01/08/2019 17:09,01/08/2019 18:09,32
01/08/2019 20:10,01/08/2019 21:10,31
01/08/2019 21:10,01/08/2019 22:10,30
01/08/2019 22:10,01/08/2019 23:11,30
01/08/2019 23:11,02/08/2019 00:11,37
02/08/2019 00:11,02/08/2019 01:11,37
02/08/2019 01:11,02/08/2019 02:11,32
02/08/2019 02:11,02/08/2019 03:11,29
02/08/2019 03:12,02/08/2019 04:12,30
02/08/2019 04:12,02/08/2019 05:12,30
02/08/2019 05:12,02/08/2019 06:12,30
02/08/2019 06:12,02/08/2019 07:12,30
02/08/2019 07:12,02/08/2019 08:13,33
02/08/2019 08:13,02/08/2019 09:13,31
02/08/2019 09:13,02/08/2019 10:13,36
02/08/2019 10:13,02/08/2019 11:13,32
02/08/2019 11:13,02/08/2019 12:14,33
02/08/2019 12:14,02/08/2019 13:14,32
02/08/2019 13:14,02/08/2019 14:14,30
02/08/2019 14:14,02/08/2019 15:14,30
02/08/2019 15:14,02/08/2019 16:14,30
02/08/2019 16:15,02/08/2019 17:15,29
02/08/2019 17:15,02/08/2019 18:15,30
02/08/2019 18:15,02/08/2019 19:15,28
02/08/2019 19:15,02/08/2019 20:15,28
02/08/2019 20:15,02/08/2019 21:16,27
02/08/2019 21:16,02/08/2019 22:16,29
02/08/2019 22:16,02/08/2019 23:16,31
02/08/2019 23:16,03/08/2019 00:16,30
03/08/2019 00:16,03/08/2019 01:17,31
03/08/2019 01:17,03/08/2019 02:17,28
03/08/2019 02:17,03/08/2019 03:17,28
03/08/2019 03:17,03/08/2019 04:17,29
03/08/2019 04:17,03/08/2019 05:17,32
03/08/2019 05:17,03/08/2019 06:18,29
03/08/2019 06:18,03/08/2019 07:18,30
03/08/2019 07:18,03/08/2019 08:18,31
03/08/2019 08:18,03/08/2019 09:18,30
03/08/2019 09:18,03/08/2019 10:19,30
03/08/2019 10:19,03/08/2019 11:19,29
03/08/2019 11:19,03/08/2019 12:19,30
03/08/2019 12:19,03/08/2019 13:19,29
03/08/2019 13:19,03/08/2019 14:19,28
03/08/2019 14:20,03/08/2019 15:20,29
03/08/2019 15:20,03/08/2019 16:20,31
03/08/2019 16:20,03/08/2019 17:20,31
03/08/2019 17:20,03/08/2019 18:20,29
03/08/2019 18:20,03/08/2019 19:21,30
03/08/2019 19:21,03/08/2019 20:21,29
03/08/2019 20:21,03/08/2019 21:21,29
03/08/2019 21:21,03/08/2019 22:21,29
03/08/2019 22:21,03/08/2019 23:22,30
03/08/2019 23:22,04/08/2019 00:22,31
04/08/2019 00:22,04/08/2019 01:22,29
04/08/2019 01:22,04/08/2019 02:22,29
04/08/2019 02:22,04/08/2019 03:22,30
04/08/2019 03:23,04/08/2019 04:23,30
04/08/2019 04:23,04/08/2019 05:23,30
04/08/2019 05:23,04/08/2019 06:23,31
04/08/2019 06:23,04/08/2019 07:23,32
04/08/2019 07:23,04/08/2019 08:24,31
04/08/2019 08:24,04/08/2019 09:24,30
04/08/2019 09:24,04/08/2019 10:24,32
04/08/2019 10:24,04/08/2019 11:24,33
04/08/2019 11:24,04/08/2019 12:25,31
04/08/2019 12:25,04/08/2019 13:25,31
04/08/2019 13:25,04/08/2019 14:25,31
04/08/2019 14:25,04/08/2019 15:25,32
04/08/2019 15:25,04/08/2019 16:25,30
04/08/2019 16:26,04/08/2019 17:26,30
04/08/2019 17:26,04/08/2019 18:26,31
04/08/2019 18:26,04/08/2019 19:26,32
04/08/2019 19:26,04/08/2019 20:26,29
04/08/2019 20:26,04/08/2019 21:27,30
04/08/2019 21:27,04/08/2019 22:27,29
04/08/2019 22:27,04/08/2019 23:27,31
04/08/2019 23:27,05/08/2019 00:27,31
05/08/2019 00:27,05/08/2019 01:28,30
05/08/2019 01:28,05/08/2019 02:28,31
05/08/2019 02:28,05/08/2019 03:28,32
05/08/2019 03:28,05/08/2019 04:28,31
05/08/2019 04:28,05/08/2019 05:28,32
05/08/2019 05:29,05/08/2019 06:29,32
05/08/2019 06:29,05/08/2019 07:29,32
05/08/2019 07:29,05/08/2019 08:29,32
05/08/2019 08:29,05/08/2019 09:29,32
05/08/2019 09:29,05/08/2019 10:30,33
05/08/2019 10:30,05/08/2019 11:30,34
05/08/2019 11:30,05/08/2019 12:30,34
05/08/2019 12:30,05/08/2019 13:30,33
05/08/2019 13:30,05/08/2019 14:31,35
05/08/2019 14:31,05/08/2019 15:31,34
05/08/2019 15:31,05/08/2019 16:31,33
05/08/2019 16:31,05/08/2019 17:31,31
05/08/2019 17:31,05/08/2019 18:31,31
05/08/2019 18:32,05/08/2019 19:32,29
05/08/2019 19:32,05/08/2019 20:32,34
05/08/2019 20:32,05/08/2019 21:32,31
05/08/2019 21:32,05/08/2019 22:32,30
05/08/2019 22:32,05/08/2019 23:33,32
05/08/2019 23:33,06/08/2019 00:33,32
06/08/2019 00:33,06/08/2019 01:33,31
06/08/2019 01:33,06/08/2019 02:33,29
06/08/2019 02:33,06/08/2019 03:33,30
06/08/2019 03:34,06/08/2019 04:34,29
06/08/2019 04:34,06/08/2019 05:34,32
06/08/2019 05:34,06/08/2019 06:34,31
06/08/2019 06:34,06/08/2019 07:34,33
06/08/2019 07:34,06/08/2019 08:35,31
06/08/2019 08:35,06/08/2019 09:35,31
06/08/2019 09:35,06/08/2019 10:35,29
06/08/2019 10:35,06/08/2019 11:06,32
06/08/2019 11:12,06/08/2019 12:12,31
06/08/2019 12:12,06/08/2019 13:12,31
06/08/2019 13:12,06/08/2019 14:13,31
06/08/2019 14:13,06/08/2019 15:13,32
06/08/2019 15:13,06/08/2019 16:13,31
06/08/2019 16:13,06/08/2019 17:13,33
06/08/2019 17:13,06/08/2019 18:14,32
06/08/2019 18:14,06/08/2019 19:14,32
06/08/2019 19:14,06/08/2019 20:14,31
06/08/2019 20:14,06/08/2019 21:14,32
06/08/2019 21:14,06/08/2019 22:14,32
06/08/2019 22:14,06/08/2019 23:15,32
06/08/2019 23:15,07/08/2019 00:15,30
07/08/2019 00:15,07/08/2019 01:15,30
07/08/2019 01:15,07/08/2019 02:15,32
07/08/2019 02:15,07/08/2019 03:16,29
07/08/2019 03:16,07/08/2019 04:16,30
07/08/2019 04:16,07/08/2019 05:16,31
07/08/2019 05:16,07/08/2019 06:16,31
07/08/2019 06:16,07/08/2019 07:17,32
07/08/2019 07:17,07/08/2019 08:17,32
07/08/2019 08:17,07/08/2019 09:17,32
07/08/2019 09:17,07/08/2019 10:17,33
07/08/2019 10:17,07/08/2019 11:17,33
07/08/2019 11:18,07/08/2019 12:18,33
07/08/2019 12:18,07/08/2019 13:18,34
07/08/2019 13:18,07/08/2019 14:18,32
07/08/2019 14:18,07/08/2019 15:18,33
07/08/2019 15:18,07/08/2019 16:19,34
07/08/2019 16:19,07/08/2019 17:19,34
07/08/2019 17:19,07/08/2019 18:19,33
07/08/2019 18:19,07/08/2019 19:19,33
07/08/2019 19:19,07/08/2019 20:20,49
07/08/2019 20:20,07/08/2019 21:20,71
07/08/2019 21:20,07/08/2019 22:20,47
07/08/2019 22:20,07/08/2019 23:20,35
07/08/2019 23:20,08/08/2019 00:20,36
08/08/2019 00:21,08/08/2019 01:21,34
08/08/2019 01:21,08/08/2019 02:21,32
08/08/2019 02:21,08/08/2019 03:21,34
08/08/2019 03:21,08/08/2019 04:21,32
08/08/2019 04:21,08/08/2019 05:22,35
08/08/2019 05:22,08/08/2019 06:22,33
08/08/2019 06:22,08/08/2019 07:22,34
08/08/2019 07:22,08/08/2019 08:22,33
08/08/2019 08:22,08/08/2019 09:23,32
08/08/2019 09:23,08/08/2019 10:02,33
08/08/2019 10:07,08/08/2019 11:07,34
08/08/2019 11:08,08/08/2019 12:08,32
08/08/2019 12:08,08/08/2019 13:08,33
08/08/2019 13:08,08/08/2019 14:08,34
08/08/2019 14:08,08/08/2019 15:14,32
08/08/2019 15:14,08/08/2019 16:14,31
08/08/2019 16:14,08/08/2019 17:15,32
08/08/2019 17:15,08/08/2019 18:15,32
08/08/2019 18:15,08/08/2019 19:15,30
08/08/2019 19:15,08/08/2019 20:15,32
08/08/2019 20:15,08/08/2019 21:16,34
08/08/2019 21:16,08/08/2019 22:16,30
08/08/2019 22:16,08/08/2019 23:16,32
08/08/2019 23:16,09/08/2019 00:16,31
09/08/2019 00:16,09/08/2019 01:16,32
09/08/2019 01:16,09/08/2019 02:17,32
09/08/2019 02:17,09/08/2019 03:17,32
09/08/2019 03:17,09/08/2019 04:17,32
09/08/2019 04:17,09/08/2019 05:17,32
09/08/2019 05:17,09/08/2019 06:18,32
09/08/2019 06:18,09/08/2019 07:18,32
09/08/2019 07:18,09/08/2019 08:18,33
09/08/2019 08:18,09/08/2019 09:18,32
09/08/2019 09:18,09/08/2019 10:18,33
09/08/2019 10:19,09/08/2019 11:19,33
09/08/2019 11:19,09/08/2019 12:19,32
09/08/2019 12:19,09/08/2019 13:19,33
09/08/2019 13:19,09/08/2019 14:19,33
09/08/2019 14:19,09/08/2019 15:20,31
09/08/2019 15:20,09/08/2019 16:20,31
09/08/2019 16:20,09/08/2019 17:20,32
09/08/2019 17:20,09/08/2019 18:20,33
09/08/2019 19:21,09/08/2019 20:21,31
09/08/2019 20:21,09/08/2019 21:21,29
09/08/2019 21:21,09/08/2019 22:21,31
09/08/2019 22:21,09/08/2019 23:21,31
09/08/2019 23:22,10/08/2019 00:22,30
10/08/2019 00:22,10/08/2019 01:22,30
10/08/2019 01:22,10/08/2019 02:22,31
10/08/2019 02:22,10/08/2019 03:22,31
10/08/2019 03:22,10/08/2019 04:23,30
10/08/2019 04:23,10/08/2019 05:23,32
10/08/2019 05:23,10/08/2019 06:23,29
10/08/2019 06:23,10/08/2019 07:23,32
10/08/2019 07:23,10/08/2019 08:24,31
10/08/2019 08:24,10/08/2019 09:24,31
10/08/2019 09:24,10/08/2019 10:24,30
10/08/2019 10:24,10/08/2019 11:24,30
10/08/2019 11:24,10/08/2019 12:24,32
10/08/2019 12:25,10/08/2019 13:25,32
10/08/2019 13:25,10/08/2019 14:25,30
10/08/2019 14:25,10/08/2019 15:25,31
10/08/2019 15:25,10/08/2019 16:25,30
10/08/2019 16:25,10/08/2019 17:26,30
10/08/2019 17:26,10/08/2019 18:26,31
10/08/2019 18:26,10/08/2019 19:26,28
10/08/2019 19:26,10/08/2019 20:26,31
10/08/2019 20:26,10/08/2019 21:27,30
10/08/2019 21:27,10/08/2019 22:27,31
10/08/2019 22:27,10/08/2019 23:27,29
10/08/2019 23:27,11/08/2019 00:27,30
11/08/2019 00:27,11/08/2019 01:27,30
11/08/2019 01:28,11/08/2019 02:28,32
11/08/2019 02:28,11/08/2019 03:28,31
11/08/2019 03:28,11/08/2019 04:28,30
11/08/2019 04:28,11/08/2019 05:28,31
11/08/2019 05:28,11/08/2019 06:29,31
11/08/2019 06:29,11/08/2019 07:29,31
11/08/2019 07:29,11/08/2019 08:29,31
11/08/2019 08:29,11/08/2019 09:29,33
11/08/2019 09:29,11/08/2019 10:30,33
11/08/2019 10:30,11/08/2019 11:30,31
11/08/2019 11:30,11/08/2019 12:30,31
11/08/2019 12:30,11/08/2019 13:30,31
11/08/2019 13:30,11/08/2019 14:30,30
11/08/2019 14:31,11/08/2019 15:31,31
11/08/2019 15:31,11/08/2019 16:31,30
11/08/2019 16:31,11/08/2019 17:31,29
11/08/2019 17:31,11/08/2019 18:31,29
11/08/2019 18:31,11/08/2019 19:32,29
11/08/2019 19:32,11/08/2019 20:32,29
11/08/2019 20:32,11/08/2019 21:32,30
11/08/2019 21:32,11/08/2019 22:32,31
11/08/2019 22:32,11/08/2019 23:33,30
11/08/2019 23:33,12/08/2019 00:33,29
12/08/2019 00:33,12/08/2019 01:33,29
12/08/2019 01:33,12/08/2019 02:33,31
12/08/2019 02:33,12/08/2019 03:33,32
12/08/2019 03:34,12/08/2019 04:34,29
12/08/2019 04:34,12/08/2019 05:34,31
12/08/2019 05:34,12/08/2019 06:34,31
12/08/2019 06:34,12/08/2019 07:34,31
12/08/2019 07:34,12/08/2019 08:35,34
12/08/2019 08:35,12/08/2019 09:35,31
12/08/2019 09:35,12/08/2019 10:35,32
12/08/2019 10:35,12/08/2019 11:35,33
12/08/2019 11:35,12/08/2019 12:36,32
12/08/2019 12:36,12/08/2019 13:36,31
12/08/2019 13:36,12/08/2019 14:36,31
12/08/2019 14:36,12/08/2019 15:36,31
12/08/2019 15:36,12/08/2019 16:36,32
12/08/2019 16:37,12/08/2019 17:37,33
12/08/2019 17:37,12/08/2019 18:37,31
12/08/2019 18:37,12/08/2019 19:37,31
12/08/2019 19:37,12/08/2019 20:37,31
12/08/2019 20:37,12/08/2019 21:38,31
12/08/2019 21:38,12/08/2019 22:38,30
12/08/2019 22:38,12/08/2019 23:38,30
12/08/2019 23:38,13/08/2019 00:38,32
13/08/2019 00:38,13/08/2019 01:39,31
13/08/2019 01:39,13/08/2019 02:39,31
13/08/2019 02:39,13/08/2019 03:39,32
13/08/2019 03:39,13/08/2019 04:39,31
13/08/2019 04:39,13/08/2019 05:39,31
13/08/2019 05:40,13/08/2019 06:40,31
13/08/2019 06:40,13/08/2019 07:40,31
13/08/2019 07:40,13/08/2019 08:40,32
13/08/2019 08:40,13/08/2019 09:40,33
13/08/2019 09:40,13/08/2019 10:41,31
13/08/2019 10:41,13/08/2019 11:41,31
13/08/2019 11:41,13/08/2019 12:41,30
13/08/2019 12:41,13/08/2019 13:14,32
13/08/2019 13:21,13/08/2019 14:21,32
13/08/2019 14:21,13/08/2019 15:21,31
13/08/2019 15:21,13/08/2019 16:21,35
13/08/2019 16:21,13/08/2019 17:21,39
13/08/2019 17:22,13/08/2019 18:22,36
13/08/2019 18:22,13/08/2019 19:22,32
13/08/2019 19:22,13/08/2019 20:22,32
13/08/2019 20:22,13/08/2019 21:22,35
13/08/2019 21:22,13/08/2019 22:23,32
13/08/2019 22:23,13/08/2019 23:23,32
13/08/2019 23:23,14/08/2019 00:23,32
14/08/2019 00:23,14/08/2019 01:23,33
14/08/2019 01:23,14/08/2019 02:24,38
14/08/2019 02:24,14/08/2019 03:24,53
14/08/2019 03:24,14/08/2019 04:24,42
14/08/2019 04:24,14/08/2019 05:24,36
14/08/2019 05:24,14/08/2019 06:24,32
14/08/2019 06:25,14/08/2019 07:25,33
14/08/2019 07:25,14/08/2019 08:25,33
14/08/2019 08:25,14/08/2019 09:25,32
14/08/2019 09:25,14/08/2019 10:25,32
14/08/2019 10:25,14/08/2019 11:26,32
14/08/2019 11:26,14/08/2019 12:26,34
14/08/2019 12:26,14/08/2019 13:26,36
14/08/2019 13:26,14/08/2019 14:26,37
14/08/2019 14:26,14/08/2019 15:27,35
14/08/2019 15:27,14/08/2019 16:27,34
14/08/2019 16:27,14/08/2019 17:27,34
14/08/2019 17:27,14/08/2019 18:27,34
14/08/2019 18:27,14/08/2019 19:27,34
14/08/2019 19:28,14/08/2019 20:28,34
14/08/2019 20:28,14/08/2019 21:28,36
14/08/2019 21:28,14/08/2019 22:28,34
14/08/2019 22:28,14/08/2019 23:28,34
14/08/2019 23:28,15/08/2019 00:29,35
15/08/2019 00:29,15/08/2019 01:29,34
15/08/2019 01:29,15/08/2019 02:29,33
15/08/2019 02:29,15/08/2019 03:29,36
15/08/2019 03:29,15/08/2019 04:30,31
15/08/2019 04:30,15/08/2019 05:30,33
15/08/2019 05:30,15/08/2019 06:30,31
15/08/2019 06:30,15/08/2019 07:30,32
15/08/2019 07:30,15/08/2019 08:30,34
15/08/2019 08:31,15/08/2019 09:31,32
15/08/2019 09:31,15/08/2019 10:31,31
15/08/2019 10:31,15/08/2019 11:31,31
15/08/2019 11:31,15/08/2019 12:31,30
15/08/2019 12:31,15/08/2019 13:32,30
15/08/2019 13:32,15/08/2019 14:32,29
15/08/2019 14:32,15/08/2019 15:32,31
15/08/2019 15:32,15/08/2019 16:32,31
15/08/2019 16:32,15/08/2019 17:33,31
15/08/2019 17:33,15/08/2019 18:33,30
15/08/2019 18:33,15/08/2019 19:33,31
15/08/2019 19:33,15/08/2019 20:33,31
15/08/2019 20:33,15/08/2019 21:33,43
15/08/2019 21:34,15/08/2019 22:34,49
15/08/2019 22:34,15/08/2019 23:34,36
15/08/2019 23:34,16/08/2019 00:34,34
16/08/2019 00:34,16/08/2019 01:34,44
16/08/2019 01:34,16/08/2019 02:35,51
16/08/2019 02:35,16/08/2019 03:35,43
16/08/2019 03:35,16/08/2019 04:35,36
16/08/2019 04:35,16/08/2019 05:35,31
16/08/2019 05:35,16/08/2019 06:36,29
16/08/2019 06:36,16/08/2019 07:36,31
16/08/2019 07:36,16/08/2019 08:36,31
16/08/2019 08:36,16/08/2019 09:36,30
16/08/2019 09:36,16/08/2019 10:07,30
16/08/2019 10:13,16/08/2019 11:14,31
16/08/2019 11:14,16/08/2019 12:14,30
16/08/2019 12:14,16/08/2019 13:14,30
16/08/2019 13:14,16/08/2019 14:14,28
16/08/2019 14:14,16/08/2019 15:14,30
16/08/2019 15:15,16/08/2019 16:15,31
16/08/2019 16:15,16/08/2019 17:15,28
16/08/2019 17:15,16/08/2019 18:15,31
16/08/2019 18:15,16/08/2019 19:15,31
16/08/2019 19:15,16/08/2019 20:16,29
16/08/2019 20:16,16/08/2019 21:16,30
16/08/2019 21:16,16/08/2019 22:16,31
16/08/2019 22:16,16/08/2019 23:16,31
16/08/2019 23:16,17/08/2019 00:17,30
17/08/2019 00:17,17/08/2019 01:17,30
17/08/2019 01:17,17/08/2019 02:17,30
17/08/2019 02:17,17/08/2019 03:17,29
17/08/2019 03:17,17/08/2019 04:17,30
17/08/2019 04:18,17/08/2019 05:18,28
17/08/2019 05:18,17/08/2019 06:18,30
17/08/2019 06:18,17/08/2019 07:18,30
17/08/2019 07:18,17/08/2019 08:18,32
17/08/2019 08:18,17/08/2019 09:19,30
17/08/2019 09:19,17/08/2019 10:19,32
17/08/2019 10:19,17/08/2019 11:19,32
17/08/2019 11:19,17/08/2019 12:19,33
17/08/2019 12:19,17/08/2019 13:20,30
17/08/2019 13:20,17/08/2019 14:20,31
17/08/2019 14:20,17/08/2019 15:20,31
17/08/2019 15:20,17/08/2019 16:20,29
17/08/2019 16:20,17/08/2019 17:20,29
17/08/2019 17:21,17/08/2019 18:21,31
17/08/2019 18:21,17/08/2019 19:21,30
17/08/2019 19:21,17/08/2019 20:21,29
17/08/2019 20:21,17/08/2019 21:21,32
17/08/2019 21:21,17/08/2019 22:22,31
17/08/2019 22:22,17/08/2019 23:22,32
17/08/2019 23:22,18/08/2019 00:22,31
18/08/2019 00:22,18/08/2019 01:22,30
18/08/2019 01:22,18/08/2019 02:23,31
18/08/2019 02:23,18/08/2019 03:23,31
18/08/2019 03:23,18/08/2019 04:23,32
18/08/2019 04:23,18/08/2019 05:23,30
18/08/2019 05:23,18/08/2019 06:23,32
18/08/2019 06:24,18/08/2019 07:24,32
18/08/2019 07:24,18/08/2019 08:24,32
18/08/2019 08:24,18/08/2019 09:24,31
18/08/2019 09:24,18/08/2019 10:24,31
18/08/2019 10:24,18/08/2019 11:25,32
18/08/2019 11:25,18/08/2019 12:25,33
18/08/2019 12:25,18/08/2019 13:25,31
18/08/2019 13:25,18/08/2019 14:25,32
18/08/2019 14:25,18/08/2019 15:26,31
18/08/2019 15:26,18/08/2019 16:26,32
18/08/2019 16:26,18/08/2019 17:26,32
18/08/2019 17:26,18/08/2019 18:26,32
18/08/2019 18:26,18/08/2019 19:26,30
18/08/2019 19:27,18/08/2019 20:27,33
18/08/2019 20:27,18/08/2019 21:27,31
18/08/2019 21:27,18/08/2019 22:27,31
18/08/2019 22:27,18/08/2019 23:27,31
18/08/2019 23:27,19/08/2019 00:28,32
19/08/2019 00:28,19/08/2019 01:28,29
19/08/2019 01:28,19/08/2019 02:28,31
19/08/2019 02:28,19/08/2019 03:28,32
19/08/2019 03:28,19/08/2019 04:29,32
19/08/2019 04:29,19/08/2019 05:29,32
19/08/2019 05:29,19/08/2019 06:29,31
19/08/2019 06:29,19/08/2019 07:29,31
19/08/2019 07:29,19/08/2019 08:29,31
19/08/2019 08:30,19/08/2019 09:30,30
19/08/2019 09:30,19/08/2019 10:30,32
19/08/2019 10:30,19/08/2019 11:30,32
19/08/2019 11:30,19/08/2019 12:30,33
19/08/2019 12:31,19/08/2019 13:31,34
19/08/2019 13:31,19/08/2019 14:31,33
19/08/2019 14:31,19/08/2019 15:31,33
19/08/2019 15:31,19/08/2019 16:31,32
19/08/2019 16:31,19/08/2019 17:32,32
19/08/2019 17:32,19/08/2019 18:32,31
19/08/2019 18:32,19/08/2019 19:32,34
19/08/2019 19:32,19/08/2019 20:32,33
19/08/2019 20:32,19/08/2019 21:32,33
19/08/2019 21:33,19/08/2019 22:33,32
19/08/2019 22:33,19/08/2019 23:33,33
19/08/2019 23:33,20/08/2019 00:33,31
20/08/2019 00:33,20/08/2019 01:33,31
20/08/2019 01:33,20/08/2019 02:34,32
20/08/2019 02:34,20/08/2019 03:34,30
20/08/2019 03:34,20/08/2019 04:34,32
20/08/2019 04:34,20/08/2019 05:34,34
20/08/2019 05:34,20/08/2019 06:35,30
20/08/2019 06:35,20/08/2019 07:35,29
20/08/2019 07:35,20/08/2019 08:35,32
20/08/2019 08:35,20/08/2019 09:35,33
20/08/2019 09:35,20/08/2019 10:36,32
20/08/2019 10:36,20/08/2019 11:36,34
20/08/2019 11:36,20/08/2019 12:21,35
20/08/2019 12:28,20/08/2019 13:28,33
20/08/2019 13:28,20/08/2019 14:28,33
20/08/2019 14:28,20/08/2019 15:28,32
20/08/2019 15:29,20/08/2019 16:29,32
20/08/2019 16:29,20/08/2019 17:29,30
20/08/2019 17:29,20/08/2019 18:29,32
20/08/2019 18:29,20/08/2019 19:29,31
20/08/2019 19:30,20/08/2019 20:30,31
20/08/2019 20:30,20/08/2019 21:30,33
20/08/2019 21:30,20/08/2019 22:30,72
20/08/2019 22:30,20/08/2019 23:30,57
20/08/2019 23:30,21/08/2019 00:31,62
21/08/2019 00:31,21/08/2019 01:31,53
21/08/2019 01:31,21/08/2019 02:31,38
21/08/2019 02:31,21/08/2019 03:31,34
21/08/2019 03:31,21/08/2019 04:31,31
21/08/2019 04:32,21/08/2019 05:32,31
21/08/2019 05:32,21/08/2019 06:32,31
21/08/2019 06:32,21/08/2019 07:32,31
21/08/2019 07:32,21/08/2019 08:32,31
21/08/2019 08:32,21/08/2019 09:33,32
21/08/2019 09:33,21/08/2019 10:33,32
21/08/2019 10:33,21/08/2019 11:33,32
21/08/2019 11:33,21/08/2019 12:33,33
21/08/2019 12:33,21/08/2019 13:34,33
21/08/2019 13:34,21/08/2019 14:34,33
21/08/2019 14:34,21/08/2019 15:34,33
21/08/2019 15:34,21/08/2019 16:34,31
21/08/2019 16:34,21/08/2019 17:34,31
21/08/2019 17:35,21/08/2019 18:35,30
21/08/2019 18:35,21/08/2019 19:35,30
21/08/2019 19:35,21/08/2019 20:35,29
21/08/2019 20:35,21/08/2019 21:35,31
21/08/2019 21:35,21/08/2019 22:36,31
21/08/2019 22:36,21/08/2019 23:36,29
21/08/2019 23:36,22/08/2019 00:36,34
22/08/2019 00:36,22/08/2019 01:36,31
22/08/2019 01:36,22/08/2019 02:37,34
22/08/2019 02:37,22/08/2019 03:37,30
22/08/2019 03:37,22/08/2019 04:37,31
22/08/2019 04:37,22/08/2019 05:37,32
22/08/2019 05:37,22/08/2019 06:37,31
22/08/2019 06:38,22/08/2019 07:38,31
22/08/2019 07:38,22/08/2019 08:38,32
22/08/2019 08:38,22/08/2019 09:38,33
22/08/2019 10:14,22/08/2019 11:14,33
22/08/2019 11:14,22/08/2019 12:14,33
22/08/2019 12:14,22/08/2019 13:14,33
22/08/2019 13:14,22/08/2019 14:14,31
22/08/2019 14:14,22/08/2019 15:15,33
22/08/2019 15:15,22/08/2019 16:15,31
22/08/2019 16:15,22/08/2019 17:15,32
22/08/2019 17:15,22/08/2019 18:15,30
22/08/2019 18:15,22/08/2019 19:16,30
22/08/2019 19:16,22/08/2019 20:16,33
22/08/2019 20:16,22/08/2019 21:16,31
22/08/2019 21:16,22/08/2019 22:16,33
22/08/2019 22:16,22/08/2019 23:16,31
22/08/2019 23:17,23/08/2019 00:17,32
23/08/2019 00:17,23/08/2019 01:17,33
23/08/2019 01:17,23/08/2019 02:17,34
23/08/2019 02:17,23/08/2019 03:17,32
23/08/2019 03:17,23/08/2019 04:18,33
23/08/2019 04:18,23/08/2019 05:18,31
23/08/2019 05:18,23/08/2019 06:18,31
23/08/2019 06:18,23/08/2019 07:18,31
23/08/2019 07:18,23/08/2019 08:19,33
23/08/2019 08:19,23/08/2019 09:19,33
23/08/2019 09:19,23/08/2019 10:19,33
23/08/2019 10:19,23/08/2019 11:19,32
23/08/2019 11:19,23/08/2019 12:19,34
23/08/2019 12:20,23/08/2019 13:20,33
23/08/2019 13:20,23/08/2019 14:20,32
23/08/2019 14:20,23/08/2019 15:20,37
23/08/2019 15:20,23/08/2019 16:20,41
23/08/2019 16:20,23/08/2019 17:21,47
23/08/2019 17:21,23/08/2019 18:21,60
23/08/2019 18:21,23/08/2019 19:21,71
23/08/2019 20:21,23/08/2019 21:22,41
23/08/2019 21:22,23/08/2019 22:22,32
23/08/2019 22:22,23/08/2019 23:22,30
23/08/2019 23:22,24/08/2019 00:22,28
24/08/2019 00:22,24/08/2019 01:22,28
24/08/2019 01:23,24/08/2019 02:23,30
24/08/2019 02:23,24/08/2019 03:23,30
24/08/2019 03:23,24/08/2019 04:23,30
24/08/2019 04:23,24/08/2019 05:23,30
24/08/2019 05:23,24/08/2019 06:24,28
24/08/2019 06:24,24/08/2019 07:24,29
24/08/2019 07:24,24/08/2019 08:24,33
24/08/2019 08:24,24/08/2019 09:24,30
24/08/2019 09:24,24/08/2019 10:25,31
24/08/2019 10:25,24/08/2019 11:25,29
24/08/2019 11:25,24/08/2019 12:25,30
24/08/2019 12:25,24/08/2019 13:25,31
24/08/2019 13:25,24/08/2019 14:25,29
24/08/2019 14:26,24/08/2019 15:26,29
24/08/2019 15:26,24/08/2019 16:26,29
24/08/2019 16:26,24/08/2019 17:26,30
24/08/2019 17:26,24/08/2019 18:26,29
24/08/2019 18:26,24/08/2019 19:27,29
24/08/2019 19:27,24/08/2019 20:27,28
24/08/2019 20:27,24/08/2019 21:27,29
24/08/2019 21:27,24/08/2019 22:27,29
24/08/2019 22:27,24/08/2019 23:28,27
24/08/2019 23:28,25/08/2019 00:28,30
25/08/2019 00:28,25/08/2019 01:28,30
25/08/2019 01:28,25/08/2019 02:28,28
25/08/2019 02:28,25/08/2019 03:28,30
25/08/2019 03:29,25/08/2019 04:29,31
25/08/2019 04:29,25/08/2019 05:29,30
25/08/2019 05:29,25/08/2019 06:29,32
25/08/2019 06:29,25/08/2019 07:29,30
25/08/2019 07:29,25/08/2019 08:30,31
25/08/2019 08:30,25/08/2019 09:30,31
25/08/2019 09:30,25/08/2019 10:30,29
25/08/2019 10:30,25/08/2019 11:30,30
25/08/2019 11:30,25/08/2019 12:31,30
25/08/2019 12:31,25/08/2019 13:31,30
25/08/2019 13:31,25/08/2019 14:31,29
25/08/2019 14:31,25/08/2019 15:31,30
25/08/2019 15:31,25/08/2019 16:31,26
25/08/2019 16:32,25/08/2019 17:32,28
25/08/2019 17:32,25/08/2019 18:32,28
