Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
02/10/2019 18:25,02/10/2019 19:26,75
02/10/2019 19:26,02/10/2019 20:26,74
02/10/2019 20:26,02/10/2019 21:26,76
02/10/2019 21:26,02/10/2019 22:26,79
02/10/2019 22:26,02/10/2019 23:26,89
02/10/2019 23:26,03/10/2019 00:27,80
03/10/2019 00:27,03/10/2019 01:27,74
03/10/2019 01:27,03/10/2019 02:27,75
03/10/2019 02:27,03/10/2019 03:27,72
03/10/2019 03:27,03/10/2019 04:27,73
03/10/2019 04:28,03/10/2019 05:28,74
03/10/2019 05:28,03/10/2019 06:28,80
03/10/2019 06:28,03/10/2019 07:28,90
03/10/2019 07:28,03/10/2019 08:28,82
03/10/2019 08:28,03/10/2019 09:28,92
03/10/2019 09:29,03/10/2019 10:29,93
03/10/2019 10:29,03/10/2019 11:29,89
03/10/2019 11:29,03/10/2019 12:29,84
03/10/2019 12:29,03/10/2019 13:29,87
03/10/2019 13:29,03/10/2019 14:30,85
03/10/2019 14:30,03/10/2019 15:30,81
03/10/2019 15:30,03/10/2019 16:10,85
03/10/2019 16:15,03/10/2019 17:16,81
03/10/2019 17:16,03/10/2019 18:16,76
03/10/2019 18:16,03/10/2019 19:16,73
03/10/2019 19:16,03/10/2019 20:16,76
03/10/2019 20:16,03/10/2019 21:16,74
03/10/2019 21:16,03/10/2019 22:17,80
03/10/2019 22:17,03/10/2019 23:17,76
03/10/2019 23:17,04/10/2019 00:17,77
04/10/2019 00:17,04/10/2019 01:17,75
04/10/2019 01:17,04/10/2019 02:17,75
04/10/2019 02:18,04/10/2019 03:18,77
04/10/2019 03:18,04/10/2019 04:18,76
04/10/2019 04:18,04/10/2019 05:18,72
04/10/2019 05:18,04/10/2019 06:18,74
04/10/2019 06:18,04/10/2019 07:19,74
04/10/2019 07:19,04/10/2019 08:19,71
04/10/2019 08:19,04/10/2019 09:19,73
04/10/2019 20:21,04/10/2019 21:21,73
04/10/2019 21:21,04/10/2019 22:22,73
04/10/2019 22:22,04/10/2019 23:22,71
04/10/2019 23:22,05/10/2019 00:22,74
05/10/2019 00:22,05/10/2019 01:22,72
05/10/2019 01:22,05/10/2019 02:22,72
05/10/2019 02:23,05/10/2019 03:23,73
05/10/2019 03:23,05/10/2019 04:23,76
05/10/2019 04:23,05/10/2019 05:23,75
05/10/2019 05:23,05/10/2019 06:23,73
05/10/2019 06:23,05/10/2019 07:24,74
05/10/2019 07:24,05/10/2019 08:24,78
05/10/2019 08:24,05/10/2019 09:24,77
05/10/2019 09:24,05/10/2019 10:24,75
05/10/2019 10:24,05/10/2019 11:24,74
05/10/2019 11:24,05/10/2019 12:25,75
05/10/2019 12:25,05/10/2019 13:25,75
05/10/2019 13:25,05/10/2019 14:25,74
05/10/2019 14:25,05/10/2019 15:25,75
05/10/2019 15:25,05/10/2019 16:25,75
05/10/2019 16:25,05/10/2019 17:26,73
05/10/2019 17:26,05/10/2019 18:26,74
05/10/2019 18:26,05/10/2019 19:26,71
05/10/2019 19:26,05/10/2019 20:26,76
05/10/2019 20:26,05/10/2019 21:26,74
05/10/2019 21:26,05/10/2019 22:27,73
05/10/2019 22:27,05/10/2019 23:27,73
05/10/2019 23:27,06/10/2019 00:27,70
06/10/2019 00:27,06/10/2019 01:27,73
06/10/2019 01:27,06/10/2019 02:27,72
06/10/2019 02:28,06/10/2019 03:28,74
06/10/2019 03:28,06/10/2019 04:28,75
06/10/2019 04:28,06/10/2019 05:28,73
06/10/2019 05:28,06/10/2019 06:28,74
06/10/2019 06:28,06/10/2019 07:29,73
06/10/2019 07:29,06/10/2019 08:29,73
06/10/2019 08:29,06/10/2019 09:29,75
06/10/2019 09:29,06/10/2019 10:29,73
06/10/2019 10:29,06/10/2019 11:29,74
06/10/2019 11:29,06/10/2019 12:30,71
06/10/2019 12:30,06/10/2019 13:30,73
06/10/2019 13:30,06/10/2019 14:30,77
06/10/2019 14:30,06/10/2019 15:30,71
06/10/2019 15:30,06/10/2019 16:30,74
06/10/2019 16:30,06/10/2019 17:31,76
06/10/2019 17:31,06/10/2019 18:31,72
06/10/2019 18:31,06/10/2019 19:31,74
06/10/2019 19:31,06/10/2019 20:31,76
06/10/2019 20:31,06/10/2019 21:31,73
06/10/2019 21:32,06/10/2019 22:32,70
06/10/2019 22:32,06/10/2019 23:32,74
06/10/2019 23:32,07/10/2019 00:32,77
07/10/2019 00:32,07/10/2019 01:32,78
07/10/2019 01:32,07/10/2019 02:32,72
07/10/2019 02:33,07/10/2019 03:33,75
07/10/2019 03:33,07/10/2019 04:33,73
07/10/2019 04:33,07/10/2019 05:33,74
07/10/2019 05:33,07/10/2019 06:33,75
07/10/2019 06:33,07/10/2019 07:34,75
07/10/2019 07:34,07/10/2019 08:34,72
07/10/2019 08:34,07/10/2019 09:34,74
07/10/2019 09:34,07/10/2019 10:34,74
07/10/2019 10:34,07/10/2019 11:34,75
07/10/2019 11:34,07/10/2019 12:35,74
07/10/2019 12:35,07/10/2019 13:35,73
07/10/2019 13:35,07/10/2019 14:35,73
07/10/2019 14:35,07/10/2019 15:35,74
07/10/2019 15:35,07/10/2019 16:35,75
07/10/2019 16:35,07/10/2019 17:36,76
07/10/2019 17:36,07/10/2019 18:36,72
07/10/2019 18:36,07/10/2019 19:36,74
07/10/2019 19:36,07/10/2019 20:36,70
07/10/2019 20:36,07/10/2019 21:36,77
07/10/2019 21:37,07/10/2019 22:37,72
07/10/2019 22:37,07/10/2019 23:37,77
07/10/2019 23:37,08/10/2019 00:37,73
08/10/2019 00:37,08/10/2019 01:37,77
08/10/2019 01:37,08/10/2019 02:37,76
08/10/2019 02:38,08/10/2019 03:38,76
08/10/2019 03:38,08/10/2019 04:38,79
08/10/2019 04:38,08/10/2019 05:38,77
08/10/2019 05:38,08/10/2019 06:38,76
08/10/2019 06:38,08/10/2019 07:39,80
08/10/2019 07:39,08/10/2019 08:39,76
08/10/2019 08:39,08/10/2019 09:39,76
08/10/2019 09:39,08/10/2019 10:39,73
08/10/2019 10:39,08/10/2019 11:39,74
08/10/2019 11:39,08/10/2019 12:40,73
08/10/2019 12:40,08/10/2019 13:40,77
08/10/2019 13:40,08/10/2019 14:40,76
08/10/2019 14:40,08/10/2019 15:40,76
08/10/2019 15:40,08/10/2019 16:40,74
09/10/2019 05:10,09/10/2019 06:10,75
09/10/2019 06:11,09/10/2019 07:11,76
09/10/2019 07:11,09/10/2019 08:11,78
09/10/2019 08:11,09/10/2019 09:11,75
09/10/2019 09:11,09/10/2019 10:11,74
09/10/2019 10:11,09/10/2019 11:11,76
09/10/2019 11:12,09/10/2019 12:12,77
09/10/2019 12:12,09/10/2019 13:12,78
09/10/2019 13:12,09/10/2019 14:12,77
09/10/2019 14:12,09/10/2019 15:12,82
09/10/2019 15:12,09/10/2019 16:13,85
09/10/2019 16:13,09/10/2019 17:13,87
09/10/2019 17:13,09/10/2019 18:13,81
09/10/2019 18:13,09/10/2019 19:13,82
09/10/2019 19:13,09/10/2019 20:13,78
09/10/2019 20:13,09/10/2019 21:14,76
09/10/2019 21:14,09/10/2019 22:14,79
09/10/2019 22:14,09/10/2019 23:14,79
09/10/2019 23:14,10/10/2019 00:14,82
10/10/2019 00:14,10/10/2019 01:14,79
10/10/2019 01:14,10/10/2019 02:15,79
10/10/2019 02:15,10/10/2019 03:15,78
10/10/2019 03:15,10/10/2019 04:15,76
10/10/2019 04:15,10/10/2019 05:15,78
10/10/2019 05:15,10/10/2019 06:15,77
10/10/2019 06:16,10/10/2019 07:16,79
10/10/2019 07:16,10/10/2019 08:16,77
10/10/2019 08:16,10/10/2019 09:16,79
10/10/2019 09:16,10/10/2019 10:16,84
10/10/2019 10:16,10/10/2019 11:16,80
10/10/2019 11:17,10/10/2019 12:17,82
10/10/2019 12:17,10/10/2019 13:17,82
10/10/2019 13:17,10/10/2019 14:17,80
10/10/2019 14:17,10/10/2019 15:17,79
10/10/2019 15:17,10/10/2019 16:18,82
10/10/2019 16:32,10/10/2019 17:32,81
10/10/2019 17:32,10/10/2019 18:32,80
10/10/2019 18:32,10/10/2019 19:33,80
10/10/2019 19:33,10/10/2019 20:33,77
10/10/2019 20:33,10/10/2019 21:33,77
10/10/2019 21:33,10/10/2019 22:33,79
10/10/2019 22:33,10/10/2019 23:33,78
10/10/2019 23:34,11/10/2019 00:34,78
11/10/2019 00:34,11/10/2019 01:34,76
11/10/2019 01:34,11/10/2019 02:34,79
11/10/2019 02:34,11/10/2019 03:34,74
11/10/2019 03:34,11/10/2019 04:34,74
11/10/2019 04:35,11/10/2019 05:35,80
11/10/2019 05:35,11/10/2019 06:35,77
11/10/2019 06:35,11/10/2019 07:35,80
11/10/2019 07:35,11/10/2019 08:35,76
11/10/2019 08:35,11/10/2019 09:36,79
11/10/2019 09:36,11/10/2019 10:36,76
11/10/2019 10:36,11/10/2019 11:36,80
11/10/2019 11:36,11/10/2019 12:36,82
11/10/2019 12:36,11/10/2019 13:36,80
11/10/2019 13:36,11/10/2019 14:37,78
11/10/2019 14:37,11/10/2019 15:37,82
11/10/2019 15:37,11/10/2019 16:37,78
11/10/2019 16:37,11/10/2019 17:37,78
11/10/2019 17:37,11/10/2019 18:37,80
11/10/2019 18:37,11/10/2019 19:38,79
11/10/2019 19:38,11/10/2019 20:38,79
11/10/2019 20:38,11/10/2019 21:38,78
11/10/2019 21:38,11/10/2019 22:38,79
11/10/2019 22:38,11/10/2019 23:38,79
11/10/2019 23:39,12/10/2019 00:39,78
12/10/2019 00:39,12/10/2019 01:39,77
12/10/2019 01:39,12/10/2019 02:39,76
12/10/2019 02:39,12/10/2019 03:39,78
12/10/2019 03:39,12/10/2019 04:40,75
12/10/2019 04:40,12/10/2019 05:40,76
12/10/2019 05:40,12/10/2019 06:40,77
12/10/2019 06:40,12/10/2019 07:40,78
12/10/2019 07:40,12/10/2019 08:40,80
12/10/2019 08:40,12/10/2019 09:41,79
12/10/2019 09:41,12/10/2019 10:41,78
12/10/2019 10:41,12/10/2019 11:41,77
13/10/2019 10:46,13/10/2019 11:46,81
13/10/2019 11:46,13/10/2019 12:46,81
13/10/2019 12:46,13/10/2019 13:46,80
13/10/2019 13:46,13/10/2019 14:47,80
13/10/2019 14:47,13/10/2019 15:47,80
13/10/2019 15:47,13/10/2019 16:47,77
13/10/2019 16:47,13/10/2019 17:47,79
13/10/2019 17:47,13/10/2019 18:47,82
13/10/2019 18:48,13/10/2019 19:48,78
13/10/2019 19:48,13/10/2019 20:48,78
13/10/2019 20:48,13/10/2019 21:48,75
13/10/2019 22:48,13/10/2019 23:49,76
13/10/2019 23:49,14/10/2019 00:49,77
14/10/2019 23:54,15/10/2019 00:54,82
15/10/2019 00:54,15/10/2019 01:54,79
15/10/2019 01:54,15/10/2019 02:54,78
15/10/2019 02:54,15/10/2019 03:54,79
15/10/2019 03:54,15/10/2019 04:55,77
15/10/2019 04:55,15/10/2019 05:55,80
15/10/2019 05:55,15/10/2019 06:55,79
15/10/2019 06:55,15/10/2019 07:55,80
15/10/2019 07:55,15/10/2019 08:55,81
15/10/2019 08:55,15/10/2019 09:56,77
15/10/2019 09:56,15/10/2019 10:56,77
15/10/2019 10:56,15/10/2019 11:56,79
15/10/2019 11:56,15/10/2019 12:56,81
15/10/2019 12:56,15/10/2019 13:56,80
15/10/2019 13:56,15/10/2019 14:57,81
15/10/2019 14:57,15/10/2019 15:57,79
15/10/2019 15:57,15/10/2019 16:57,78
15/10/2019 16:57,15/10/2019 17:57,80
15/10/2019 17:57,15/10/2019 18:57,80
15/10/2019 18:58,15/10/2019 19:58,78
15/10/2019 19:58,15/10/2019 20:58,77
15/10/2019 20:58,15/10/2019 21:58,78
15/10/2019 21:58,15/10/2019 22:58,74
15/10/2019 22:58,15/10/2019 23:59,79
15/10/2019 23:59,16/10/2019 00:59,77
16/10/2019 00:59,16/10/2019 01:59,80
16/10/2019 01:59,16/10/2019 02:59,77
16/10/2019 02:59,16/10/2019 03:59,77
16/10/2019 03:59,16/10/2019 05:00,78
16/10/2019 05:00,16/10/2019 06:00,77
16/10/2019 06:00,16/10/2019 07:00,81
16/10/2019 07:00,16/10/2019 08:00,77
16/10/2019 08:00,16/10/2019 09:00,82
16/10/2019 09:00,16/10/2019 10:01,80
16/10/2019 10:01,16/10/2019 11:01,82
16/10/2019 11:01,16/10/2019 12:01,81
16/10/2019 12:01,16/10/2019 13:01,83
16/10/2019 13:01,16/10/2019 14:01,81
16/10/2019 14:02,16/10/2019 15:02,82
16/10/2019 15:02,16/10/2019 16:02,81
16/10/2019 16:02,16/10/2019 17:02,82
16/10/2019 17:02,16/10/2019 18:02,84
16/10/2019 18:02,16/10/2019 19:00,83
17/10/2019 12:38,17/10/2019 13:39,87
17/10/2019 13:39,17/10/2019 14:39,84
17/10/2019 15:12,17/10/2019 16:13,87
17/10/2019 16:13,17/10/2019 17:13,85
17/10/2019 17:13,17/10/2019 18:13,88
17/10/2019 18:13,17/10/2019 19:13,86
17/10/2019 19:13,17/10/2019 20:13,88
17/10/2019 20:14,17/10/2019 21:14,89
17/10/2019 21:14,17/10/2019 22:14,89
17/10/2019 22:14,17/10/2019 23:14,84
17/10/2019 23:14,18/10/2019 00:14,87
18/10/2019 00:14,18/10/2019 01:15,82
18/10/2019 02:15,18/10/2019 03:15,87
18/10/2019 03:15,18/10/2019 04:15,84
18/10/2019 04:15,18/10/2019 05:15,88
18/10/2019 05:15,18/10/2019 06:16,89
18/10/2019 06:16,18/10/2019 07:16,86
18/10/2019 07:16,18/10/2019 08:16,82
18/10/2019 08:16,18/10/2019 09:16,85
18/10/2019 09:16,18/10/2019 10:16,85
18/10/2019 10:16,18/10/2019 11:17,86
18/10/2019 11:17,18/10/2019 12:17,86
18/10/2019 12:17,18/10/2019 13:17,85
18/10/2019 13:17,18/10/2019 14:17,85
18/10/2019 14:17,18/10/2019 15:17,86
18/10/2019 15:17,18/10/2019 16:18,85
18/10/2019 16:18,18/10/2019 17:18,87
18/10/2019 17:18,18/10/2019 18:18,85
18/10/2019 18:18,18/10/2019 19:18,86
18/10/2019 19:18,18/10/2019 20:18,88
18/10/2019 20:19,18/10/2019 21:19,86
18/10/2019 21:19,18/10/2019 22:19,82
18/10/2019 22:19,18/10/2019 23:19,85
18/10/2019 23:19,19/10/2019 00:19,85
19/10/2019 00:19,19/10/2019 01:20,86
19/10/2019 01:20,19/10/2019 02:20,83
19/10/2019 02:20,19/10/2019 03:20,84
19/10/2019 03:20,19/10/2019 04:20,85
19/10/2019 04:20,19/10/2019 05:20,88
19/10/2019 05:20,19/10/2019 06:21,84
19/10/2019 06:21,19/10/2019 07:21,89
19/10/2019 07:21,19/10/2019 08:21,86
19/10/2019 08:21,19/10/2019 09:21,82
19/10/2019 09:21,19/10/2019 10:21,88
19/10/2019 10:21,19/10/2019 11:22,80
19/10/2019 11:22,19/10/2019 12:22,85
19/10/2019 12:22,19/10/2019 13:22,86
19/10/2019 13:22,19/10/2019 14:22,87
19/10/2019 14:22,19/10/2019 15:22,84
19/10/2019 15:23,19/10/2019 16:23,85
19/10/2019 16:23,19/10/2019 17:23,85
19/10/2019 17:23,19/10/2019 18:23,83
19/10/2019 18:23,19/10/2019 19:23,86
19/10/2019 19:23,19/10/2019 20:24,85
19/10/2019 20:24,19/10/2019 21:24,82
19/10/2019 21:24,19/10/2019 22:24,82
19/10/2019 22:24,19/10/2019 23:24,82
19/10/2019 23:24,20/10/2019 00:24,86
20/10/2019 00:24,20/10/2019 01:25,87
20/10/2019 01:25,20/10/2019 02:25,82
20/10/2019 02:25,20/10/2019 03:25,84
20/10/2019 03:25,20/10/2019 04:25,84
20/10/2019 04:25,20/10/2019 05:25,83
20/10/2019 05:25,20/10/2019 06:26,84
20/10/2019 06:26,20/10/2019 07:26,84
20/10/2019 07:26,20/10/2019 08:26,84
20/10/2019 08:26,20/10/2019 09:26,81
20/10/2019 09:26,20/10/2019 10:26,85
20/10/2019 10:27,20/10/2019 11:27,86
20/10/2019 11:27,20/10/2019 12:27,83
20/10/2019 12:27,20/10/2019 13:27,88
20/10/2019 13:27,20/10/2019 14:27,87
20/10/2019 14:27,20/10/2019 15:27,87
20/10/2019 15:28,20/10/2019 16:28,88
20/10/2019 16:28,20/10/2019 17:28,83
20/10/2019 17:28,20/10/2019 18:28,88
20/10/2019 18:28,20/10/2019 19:28,88
20/10/2019 19:28,20/10/2019 20:29,85
20/10/2019 20:29,20/10/2019 21:29,90
20/10/2019 21:29,20/10/2019 22:29,88
20/10/2019 22:29,20/10/2019 23:29,87
20/10/2019 23:29,21/10/2019 00:29,90
21/10/2019 04:30,21/10/2019 05:30,86
21/10/2019 05:31,21/10/2019 06:31,88
21/10/2019 06:31,21/10/2019 07:31,90
21/10/2019 07:31,21/10/2019 08:31,87
21/10/2019 08:31,21/10/2019 09:31,87
21/10/2019 09:31,21/10/2019 10:31,87
21/10/2019 10:32,21/10/2019 11:32,90
21/10/2019 11:32,21/10/2019 12:32,89
21/10/2019 12:32,21/10/2019 13:32,89
21/10/2019 13:32,21/10/2019 14:32,92
21/10/2019 14:32,21/10/2019 15:33,91
21/10/2019 15:33,21/10/2019 16:33,84
21/10/2019 16:33,21/10/2019 17:33,87
21/10/2019 17:33,21/10/2019 18:33,92
21/10/2019 18:33,21/10/2019 19:33,88
21/10/2019 19:33,21/10/2019 20:34,85
21/10/2019 20:34,21/10/2019 21:34,83
21/10/2019 21:34,21/10/2019 22:34,81
21/10/2019 22:34,21/10/2019 23:34,81
21/10/2019 23:34,22/10/2019 00:34,83
22/10/2019 00:34,22/10/2019 01:35,82
22/10/2019 01:35,22/10/2019 02:35,81
22/10/2019 02:35,22/10/2019 03:35,84
22/10/2019 03:35,22/10/2019 04:35,84
22/10/2019 04:35,22/10/2019 05:35,82
22/10/2019 05:36,22/10/2019 06:36,82
22/10/2019 06:36,22/10/2019 07:36,84
22/10/2019 07:36,22/10/2019 08:36,85
22/10/2019 08:36,22/10/2019 09:36,82
22/10/2019 09:36,22/10/2019 10:37,88
22/10/2019 10:37,22/10/2019 11:37,85
22/10/2019 11:37,22/10/2019 12:37,85
22/10/2019 12:37,22/10/2019 13:37,84
22/10/2019 13:37,22/10/2019 14:37,85
22/10/2019 14:37,22/10/2019 15:38,82
22/10/2019 15:38,22/10/2019 16:38,84
22/10/2019 16:38,22/10/2019 17:38,84
22/10/2019 17:38,22/10/2019 18:38,82
22/10/2019 18:38,22/10/2019 19:38,86
22/10/2019 19:38,22/10/2019 20:39,83
22/10/2019 20:39,22/10/2019 21:39,85
22/10/2019 21:39,22/10/2019 22:39,86
22/10/2019 22:39,22/10/2019 23:39,84
22/10/2019 23:39,23/10/2019 00:39,90
23/10/2019 00:40,23/10/2019 01:40,90
23/10/2019 01:40,23/10/2019 02:40,90
23/10/2019 02:40,23/10/2019 03:40,94
23/10/2019 03:40,23/10/2019 04:40,90
23/10/2019 04:40,23/10/2019 05:40,91
23/10/2019 05:41,23/10/2019 06:41,85
23/10/2019 06:41,23/10/2019 07:41,84
23/10/2019 07:41,23/10/2019 08:41,86
23/10/2019 08:41,23/10/2019 09:41,84
23/10/2019 09:41,23/10/2019 10:42,88
23/10/2019 10:42,23/10/2019 11:42,87
23/10/2019 11:42,23/10/2019 12:42,87
23/10/2019 12:42,23/10/2019 13:42,85
23/10/2019 13:42,23/10/2019 14:42,86
23/10/2019 14:42,23/10/2019 15:43,89
23/10/2019 15:43,23/10/2019 16:43,85
23/10/2019 16:43,23/10/2019 17:43,86
23/10/2019 17:43,23/10/2019 18:43,86
23/10/2019 18:43,23/10/2019 19:43,82
23/10/2019 19:43,23/10/2019 20:44,86
23/10/2019 20:44,23/10/2019 21:44,83
23/10/2019 21:44,23/10/2019 22:44,85
23/10/2019 22:44,23/10/2019 23:44,84
23/10/2019 23:44,24/10/2019 00:44,83
24/10/2019 00:45,24/10/2019 01:45,82
24/10/2019 01:45,24/10/2019 02:45,85
24/10/2019 02:45,24/10/2019 03:45,84
24/10/2019 03:45,24/10/2019 04:45,86
24/10/2019 04:45,24/10/2019 05:45,85
24/10/2019 05:46,24/10/2019 06:46,80
24/10/2019 06:46,24/10/2019 07:46,86
24/10/2019 07:46,24/10/2019 08:46,83
24/10/2019 08:46,24/10/2019 09:46,85
24/10/2019 09:46,24/10/2019 10:47,85
24/10/2019 10:47,24/10/2019 11:47,85
24/10/2019 11:47,24/10/2019 12:47,86
24/10/2019 12:47,24/10/2019 13:47,88
24/10/2019 13:47,24/10/2019 14:41,88
24/10/2019 14:47,24/10/2019 15:47,85
24/10/2019 15:47,24/10/2019 16:47,82
24/10/2019 16:47,24/10/2019 17:47,85
24/10/2019 17:47,24/10/2019 18:48,83
24/10/2019 18:48,24/10/2019 19:48,89
24/10/2019 19:48,24/10/2019 20:48,81
24/10/2019 20:48,24/10/2019 21:48,80
24/10/2019 21:48,24/10/2019 22:48,80
24/10/2019 22:48,24/10/2019 23:49,83
24/10/2019 23:49,25/10/2019 00:49,85
25/10/2019 00:49,25/10/2019 01:49,80
25/10/2019 01:49,25/10/2019 02:49,85
25/10/2019 02:49,25/10/2019 03:49,79
25/10/2019 03:49,25/10/2019 04:50,84
25/10/2019 04:50,25/10/2019 05:50,84
25/10/2019 05:50,25/10/2019 06:50,80
25/10/2019 06:50,25/10/2019 07:50,88
25/10/2019 07:50,25/10/2019 08:50,85
25/10/2019 08:51,25/10/2019 09:51,87
25/10/2019 09:51,25/10/2019 10:51,86
25/10/2019 10:51,25/10/2019 11:51,85
25/10/2019 11:51,25/10/2019 12:51,85
25/10/2019 12:51,25/10/2019 13:52,85
25/10/2019 13:52,25/10/2019 14:52,88
25/10/2019 14:52,25/10/2019 15:52,87
25/10/2019 15:52,25/10/2019 16:52,83
25/10/2019 16:52,25/10/2019 17:52,88
25/10/2019 17:52,25/10/2019 18:53,87
25/10/2019 18:53,25/10/2019 19:53,85
25/10/2019 19:53,25/10/2019 20:53,87
25/10/2019 20:53,25/10/2019 21:53,85
25/10/2019 21:53,25/10/2019 22:53,85
25/10/2019 22:53,25/10/2019 23:54,85
26/10/2019 00:54,26/10/2019 01:54,84
26/10/2019 01:54,26/10/2019 02:54,83
27/10/2019 23:04,28/10/2019 00:04,87
28/10/2019 00:04,28/10/2019 01:04,89
28/10/2019 01:04,28/10/2019 02:04,90
28/10/2019 02:04,28/10/2019 03:04,89
28/10/2019 03:05,28/10/2019 04:05,87
28/10/2019 04:05,28/10/2019 05:05,88
28/10/2019 05:05,28/10/2019 06:05,92
28/10/2019 06:05,28/10/2019 07:05,88
28/10/2019 07:05,28/10/2019 08:06,89
28/10/2019 08:06,28/10/2019 09:06,90
28/10/2019 09:06,28/10/2019 10:06,91
28/10/2019 10:06,28/10/2019 11:06,88
28/10/2019 11:06,28/10/2019 12:06,86
28/10/2019 12:06,28/10/2019 13:07,90
28/10/2019 13:07,28/10/2019 14:07,88
28/10/2019 14:07,28/10/2019 15:07,86
28/10/2019 15:07,28/10/2019 16:07,86
28/10/2019 16:07,28/10/2019 17:07,91
28/10/2019 17:08,28/10/2019 18:08,87
28/10/2019 18:08,28/10/2019 19:08,87
28/10/2019 19:08,28/10/2019 20:08,90
28/10/2019 20:08,28/10/2019 21:08,89
28/10/2019 21:08,28/10/2019 22:09,85
28/10/2019 22:09,28/10/2019 23:09,86
28/10/2019 23:09,29/10/2019 00:09,90
29/10/2019 00:09,29/10/2019 01:09,84
29/10/2019 01:09,29/10/2019 02:09,85
29/10/2019 02:09,29/10/2019 03:10,85
29/10/2019 03:10,29/10/2019 04:10,86
29/10/2019 04:10,29/10/2019 05:10,87
29/10/2019 05:10,29/10/2019 06:10,89
29/10/2019 06:10,29/10/2019 07:10,90
29/10/2019 07:11,29/10/2019 08:11,86
29/10/2019 08:11,29/10/2019 09:11,85
29/10/2019 09:11,29/10/2019 10:11,89
29/10/2019 10:11,29/10/2019 11:11,85
29/10/2019 11:11,29/10/2019 12:11,86
29/10/2019 12:12,29/10/2019 13:12,89
29/10/2019 13:12,29/10/2019 14:12,90
29/10/2019 14:12,29/10/2019 15:12,92
29/10/2019 15:12,29/10/2019 16:12,90
29/10/2019 16:12,29/10/2019 17:13,87
29/10/2019 17:13,29/10/2019 18:13,89
29/10/2019 18:13,29/10/2019 19:13,91
29/10/2019 19:13,29/10/2019 20:13,88
29/10/2019 20:13,29/10/2019 21:13,91
29/10/2019 21:13,29/10/2019 22:14,92
29/10/2019 22:14,29/10/2019 23:14,89
29/10/2019 23:14,30/10/2019 00:14,89
30/10/2019 00:14,30/10/2019 01:14,87
30/10/2019 01:14,30/10/2019 02:14,88
30/10/2019 02:15,30/10/2019 03:15,90
30/10/2019 03:15,30/10/2019 04:15,88
30/10/2019 04:15,30/10/2019 05:15,85
30/10/2019 05:15,30/10/2019 06:15,87
30/10/2019 06:15,30/10/2019 07:16,90
30/10/2019 07:16,30/10/2019 08:16,88
30/10/2019 08:16,30/10/2019 09:16,88
30/10/2019 09:16,30/10/2019 10:16,86
30/10/2019 10:16,30/10/2019 11:16,88
30/10/2019 11:16,30/10/2019 12:17,91
30/10/2019 12:17,30/10/2019 13:17,88
30/10/2019 13:17,30/10/2019 14:17,85
30/10/2019 14:17,30/10/2019 15:17,91
30/10/2019 15:17,30/10/2019 16:17,91
30/10/2019 16:18,30/10/2019 17:18,89
30/10/2019 17:18,30/10/2019 18:18,89
30/10/2019 18:18,30/10/2019 19:18,94
30/10/2019 19:18,30/10/2019 20:18,85
30/10/2019 20:18,30/10/2019 21:18,90
30/10/2019 21:19,30/10/2019 22:19,87
30/10/2019 22:19,30/10/2019 23:19,89
30/10/2019 23:19,31/10/2019 00:19,88
31/10/2019 00:19,31/10/2019 01:19,89
31/10/2019 01:19,31/10/2019 02:20,91
31/10/2019 02:20,31/10/2019 03:20,89
31/10/2019 03:20,31/10/2019 04:20,87
31/10/2019 04:20,31/10/2019 05:20,92
31/10/2019 05:20,31/10/2019 06:20,92
31/10/2019 06:20,31/10/2019 07:21,94
31/10/2019 07:21,31/10/2019 08:21,90
31/10/2019 08:21,31/10/2019 09:21,90
31/10/2019 09:21,31/10/2019 10:21,94
31/10/2019 10:21,31/10/2019 11:21,91
31/10/2019 11:22,31/10/2019 12:22,88
31/10/2019 12:22,31/10/2019 13:22,90
31/10/2019 13:22,31/10/2019 14:22,89
31/10/2019 14:22,31/10/2019 15:22,88
31/10/2019 15:40,31/10/2019 16:40,92
31/10/2019 16:40,31/10/2019 17:41,87
31/10/2019 17:41,31/10/2019 18:41,91
31/10/2019 18:41,31/10/2019 19:41,89
31/10/2019 19:41,31/10/2019 20:41,90
31/10/2019 20:41,31/10/2019 21:41,90
31/10/2019 21:41,31/10/2019 22:42,87
31/10/2019 22:42,31/10/2019 23:42,89
31/10/2019 23:42,01/11/2019 00:42,87
01/11/2019 00:42,01/11/2019 01:42,87
01/11/2019 01:42,01/11/2019 02:42,88
01/11/2019 02:42,01/11/2019 03:43,87
01/11/2019 03:43,01/11/2019 04:43,87
01/11/2019 04:43,01/11/2019 05:43,89
01/11/2019 05:43,01/11/2019 06:43,95
01/11/2019 06:43,01/11/2019 07:43,93
01/11/2019 07:44,01/11/2019 08:44,93
01/11/2019 08:44,01/11/2019 09:44,91
01/11/2019 09:44,01/11/2019 10:44,94
01/11/2019 10:44,01/11/2019 11:44,90
01/11/2019 11:44,01/11/2019 12:45,92
01/11/2019 12:45,01/11/2019 13:45,90
01/11/2019 13:45,01/11/2019 14:45,91
01/11/2019 14:45,01/11/2019 15:45,91
01/11/2019 15:45,01/11/2019 16:45,90
01/11/2019 16:45,01/11/2019 17:46,91
01/11/2019 17:46,01/11/2019 18:46,92
01/11/2019 18:46,01/11/2019 19:46,89
01/11/2019 19:46,01/11/2019 20:46,89
